base_model,correction,dataset,n,role,domain,rmse,mae,bias_observed_minus_pred,r2,spearman
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,3.875618477612898,3.8609001303611836,-3.8609001303611836,-281.9280630229235,0.3939466674201995
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,2.8185117903895405,2.746986822149989,-2.7296231741294865,-43.309122824333436,0.6514496927803379
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,3.661027246261229,3.619103957491942,-3.619103957491942,-179.22267026930243,0.624375960061444
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,3.5697728251419547,3.547259950097935,-3.547259950097935,-355.4664902570449,0.5248478884773162
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,3.5840828500431967,3.570588112716989,-3.570588112716989,-279.87912044056634,0.5072964669738863
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,3.8019600867085437,3.791681540107614,-3.791681540107614,-326.00363505058334,0.17098694316436255
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,4.462313658002635,4.437830682630151,-4.437830682630151,-206.3867714889753,0.49889592933947774
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,3.5805403553270194,3.5669156893755307,-3.5669156893755307,-433.98196453773977,0.18682795698924734
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,3.648332394737335,3.6274304015269743,-3.6274304015269743,-287.38839548180886,0.324404761904762
M1_Q_mapped,C0_none,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,3.44136544902737,3.4309010168073955,-3.4309010168073955,-234.90177946264018,0.40951912348287234
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,3.746826607719302,3.697890411133694,-3.697890411133694,-244.20439169786718,0.6573060675883257
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,3.81938164897573,3.779309661558548,-3.779309661558548,-214.45189666688134,0.6622503840245776
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,3.835814842163383,3.8024805204480376,-3.8024805204480376,-351.8958421794694,0.5883736559139785
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,4.288942392652469,4.274462035123087,-4.274462035123087,-422.95553441269425,0.31638824884792627
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,3.1078769091904865,3.034369361832528,-3.0214088884152006,-91.49303401531195,0.6242799539170507
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,4.04480686206151,4.001272211460195,-4.001272211460195,-346.8198249056519,0.5304819508448542
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,3.9460447899761952,3.922526616764602,-3.922526616764602,-645.7064561092274,0.4242082398567744
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,3.967820637315654,3.9542008111296876,-3.9542008111296876,-424.66911748335986,0.42852342549923195
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,4.2107251676908,4.201106936933011,-4.201106936933011,-462.8705291893192,0.11251920122887865
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,4.943468489314156,4.918883063582531,-4.918883063582531,-370.5328477941786,0.3929578648260219
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,3.967339569503378,3.9542109274707693,-3.9542109274707693,-604.0717759146005,0.1009504608294931
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,4.034202274989372,4.013773258669832,-4.013773258669832,-439.2440232223762,0.21764592933947774
M1_Q_mapped,C0_none,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,3.807437099586492,3.7969438739502532,-3.7969438739502532,-368.52975300628844,0.35333509359000537
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_arxiv_val_loss,0.6917814835744279,0.5440503059129461,2.7591341440388504e-16,0.5229120534792289,0.8034478491250407
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_freelaw_val_loss,0.4737860242890134,0.4098515324789349,-1.323508473537366e-15,0.6291756202676155,0.8334095130898124
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_pubmed_central_val_loss,0.5636193571703952,0.4811266763601028,-6.656958569744528e-17,0.5554999529080171,0.8026011857155039
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_wikipedia_en_val_loss,0.281022315222767,0.23094355853518553,-3.5562173412056295e-16,0.7152968958036385,0.8721312658847223
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_dm_mathematics_val_loss,1.1609506025828211,1.0669043270792071,-1.5416114582566276e-16,0.42421935503342856,0.7573079620982078
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_github_val_loss,0.6392065815229852,0.5077691354889852,-1.1492012688822133e-15,0.6149041573609311,0.8432692975262697
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_stackexchange_val_loss,0.4736739721761966,0.3801738872990679,5.605859848205919e-17,0.6067246716431646,0.8340804903889201
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_gutenberg_pg_19_val_loss,0.23713898639698522,0.18340585751754335,-4.9051273671801786e-17,0.698725989435133,0.8865385398053347
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_pile_cc_val_loss,0.15139942707870627,0.12388961609396121,-1.6922689416771617e-15,0.7734898690140666,0.8948765399928068
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_ubuntu_irc_val_loss,0.6669090899391,0.5870262541127581,-2.1722706911797935e-16,0.57421371850442,0.7998788797119191
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_hackernews_val_loss,0.1907449590476894,0.15409404959279802,3.7664370855133516e-16,0.6830064744606575,0.8488052515782746
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_pubmed_abstracts_val_loss,0.29207607943807257,0.22456307353600638,8.338716524206304e-16,0.7485821781603159,0.9193628376732162
M1_Q_mapped,C1_global,A4_A5_train_1m,507,base_fit,metric/the_pile_uspto_backgrounds_val_loss,0.28348870692619865,0.24626942963417656,-1.092266754798872e-15,0.7105640737532032,0.8560483442504879
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5756487682753315,0.477307641995251,-0.16327992438750744,0.4547510935778577,0.7458521686884869
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.48084626985580703,0.4165506933813792,-0.03159822368223007,0.5743249239377579,0.7704888132295717
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.5309192395650736,0.4583600118101122,-0.04674712795473421,0.5968572307499419,0.8330031185626
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.2925794045945529,0.24520656653517814,0.014918499692881913,0.7132449189410461,0.8725266079194324
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.165055615993998,1.053276732323968,-0.04549960270192703,0.4227208378348566,0.7524176012817576
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.582755943812991,0.4747112226740126,-0.12518246694610657,0.5998831466000801,0.8515363927672236
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.43391421336656394,0.3465245282770141,-0.08418764654333524,0.5730155367432369,0.819646944380865
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.25239255086665463,0.19661087238981922,-0.017506308780499462,0.6835287787787592,0.8939531357289995
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.15378009810110868,0.12415448573522452,0.0003957072751846792,0.7697734962281859,0.8973520828564888
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.6485863967344176,0.568117822890136,-0.03443480285520663,0.5771534475103447,0.7615300984206911
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.1911765570843624,0.15595488018414325,-0.015550112103812859,0.6768267939268904,0.8436598764019224
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.2634955822357696,0.20329069722840476,-0.006510224383726289,0.7865351353537783,0.9251573586633094
M1_Q_mapped,C1_global,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.28283183136721807,0.2462006211727952,-0.01968463064999277,0.6925516874058448,0.8077012760357059
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.564689789931662,0.46370578772017035,-0.29750857157256694,0.018208706716304146,0.7576290341039138
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.4375301102438895,0.36206914372819965,0.08472596873226011,0.5386664419269682,0.7640628576333256
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.46942927440256454,0.39675288301250006,-0.25120704518483583,0.3188671140345214,0.8522266250858318
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.3009131200928071,0.24702622962014043,0.12197837010961043,0.6388172879567093,0.8725537880521859
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,0.7978095060608975,0.6142929398928243,0.11283509353363803,-0.07843197234062482,0.7356352998397802
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_github_val_loss,1.2169032695923991,1.1204846185253448,-1.1054163638996617,-2.1452251286876223,0.8567084859235522
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.45699705804283514,0.37714688443098826,-0.2479739930659965,0.3251719411597682,0.8208571755550468
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.5159121654897947,0.4730046564871268,0.4730046564871268,-0.7967796524504824,0.8976839665827419
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.4246154823039643,0.39486362970423755,0.39486362970423755,-0.830670838168118,0.8870450904097045
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.7320215701826241,0.621295568521514,-0.5015154131579849,-0.08545834075702974,0.7589637216754405
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.5003609308841984,0.46747666299781687,0.46747666299781687,-1.6385888118220242,0.8379155699244677
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.28462317618050426,0.2198513710972791,0.110597178651048,0.729264734143737,0.9223134584573128
M1_Q_mapped,C1_global,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.254390925136376,0.21285231340232383,0.06327296264429776,0.6536532932605137,0.7858634699015792
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_arxiv_val_loss,0.7909822619907759,0.7383363736988174,-0.724180435607994,-55.83838629110086,0.8437271062271062
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_freelaw_val_loss,0.9214226111929499,0.9016872334677646,-0.9004952623359144,-43.23049016266573,0.7173076923076922
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_central_val_loss,0.9644422058846349,0.9271188343165004,-0.8993532146445473,-337.7288005163183,0.7800366300366298
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_wikipedia_en_val_loss,0.8531339038473443,0.8427013581777336,-0.8427013581777336,-28.074772428875285,0.7994047619047617
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_dm_mathematics_val_loss,0.5736223482148942,0.4400809928777638,-0.16107924465115198,-2.7234761107611094,0.6736721611721611
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_github_val_loss,1.9882402090176137,1.9661011271785678,-1.9661011271785678,-273.3778210142125,0.7051739926739925
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_stackexchange_val_loss,1.088332209218347,1.0725735441144977,-1.0725735441144977,-69.96403697855509,0.7335164835164835
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_gutenberg_pg_19_val_loss,0.27625503872671536,0.22719526188948783,-0.20903363549463047,-0.3032639224003135,0.6333333333333333
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pile_cc_val_loss,0.2461412561406718,0.22945094650326664,-0.2187121807359532,-4.9669295393188015,0.8795787545787543
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_ubuntu_irc_val_loss,1.736401681899339,1.6699989772791362,-1.5899873345283386,-15.865359575740513,0.6568223443223442
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_hackernews_val_loss,0.22423381973502493,0.1918284483774787,0.1472553466625563,-0.2971511869653414,0.574679487179487
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_pubmed_abstracts_val_loss,0.5980593529262845,0.5790029448942167,-0.5512097374708793,-26.966670921018945,0.6417124542124542
M1_Q_mapped,C1_global,A10_A11_test_1b,64,external_retrospective_evaluation,metric/the_pile_uspto_backgrounds_val_loss,0.420889540037805,0.4037175315689296,-0.4037175315689296,-7.978945005308461,0.6593406593406592
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.5607492940382105,0.436116339281775,-0.051573579415446505,-2.3633001200374486,0.6932603686635945
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.5290964356893787,0.4234558257455117,-0.12632140126887242,-1.949938159322259,0.7170218894009217
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.4901700417306486,0.40382219700839833,-0.15178591095201352,-2.8462048246332463,0.6750192012288787
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.6692975045091069,0.5981079887901745,-0.5780055208651592,-7.437861687039188,0.3939466674201995
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,0.8940219913473472,0.6080993449494091,0.5532714353665391,-3.4581003937210975,0.6514496927803379
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.6467176883409674,0.5150005880323585,-0.33620934799591723,-4.623840267562846,0.624375960061444
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.4797018895780313,0.38766808389734825,-0.2643653406019104,-5.436954068231667,0.5248478884773162
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.4234595105714892,0.3597796435964007,-0.2876935032209647,-2.9209125699285066,0.5072964669738863
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,0.5804444332519281,0.510118200675023,-0.5087869306115893,-6.62182152060952,0.17098694316436255
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,1.245704358076081,1.1701076656329934,-1.1549360731341258,-15.161841036244386,0.49889592933947774
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,0.4219593284049265,0.36605725736362393,-0.28402107987950703,-5.041089770854827,0.18682795698924734
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.5203680010897134,0.4320443084539815,-0.34453579203094964,-4.866919742311814,0.324404761904762
M1_Q_mapped,C1_global,A12_A13_est_10b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.3063009357389407,0.24878492814920286,-0.14800640731137144,-0.8688148471329431,0.40951912348287234
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_arxiv_val_loss,0.6647796247248305,0.47521433437900173,0.2785961483769463,-6.718918455156062,0.6573060675883257
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_freelaw_val_loss,0.5859807092974948,0.4018866509000599,0.19717689795209192,-4.071434790875714,0.6622503840245776
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_central_val_loss,0.5337560272300188,0.39658664929352977,0.1740060390626016,-5.833085506165619,0.5883736559139785
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_wikipedia_en_val_loss,0.46129225210200736,0.38579092609343374,-0.29797547561244886,-3.9042455135099114,0.31638824884792627
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_dm_mathematics_val_loss,1.2008998998709794,0.9550776710954395,0.9550776710954395,-12.810042762787386,0.6242799539170507
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_github_val_loss,0.5923660774545382,0.4612205581740432,-0.02478565194955613,-6.460004928109095,0.5304819508448542
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_stackexchange_val_loss,0.43355057455004803,0.36257927298814485,0.053959942746037874,-6.806614031607838,0.4242082398567744
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_gutenberg_pg_19_val_loss,0.3292312405441266,0.2557156218262588,0.022285748380951917,-1.9306918460907538,0.42852342549923195
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pile_cc_val_loss,0.3624379343162305,0.2975651709272297,-0.22462037742237098,-2.4367685258895815,0.11251920122887865
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_ubuntu_irc_val_loss,1.0632879584241695,0.9866906531556591,-0.9423965040718919,-16.18840060782684,0.3929578648260219
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_hackernews_val_loss,0.3232574896282915,0.2524606765000424,0.022275632039869927,-3.017032445320151,0.1009504608294931
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_pubmed_abstracts_val_loss,0.40718855761253686,0.32641936623021883,-0.03728669915919182,-3.4850703507700214,0.21764592933947774
M1_Q_mapped,C1_global,A14_A15_est_70b,63,provided_estimates_extrapolation_audit,metric/the_pile_uspto_backgrounds_val_loss,0.3347089202837012,0.2638347811992334,0.17954268556038647,-1.8557389875256334,0.35333509359000537
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_arxiv_val_loss,0.6917814835744279,0.5440503059129461,2.7591341440388504e-16,0.5229120534792289,0.8034478491250407
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_freelaw_val_loss,0.4737860242890134,0.4098515324789349,-1.323508473537366e-15,0.6291756202676155,0.8334095130898124
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_pubmed_central_val_loss,0.5636193571703952,0.4811266763601028,-6.656958569744528e-17,0.5554999529080171,0.8026011857155039
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_wikipedia_en_val_loss,0.281022315222767,0.23094355853518553,-3.5562173412056295e-16,0.7152968958036385,0.8721312658847223
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_dm_mathematics_val_loss,1.1609506025828211,1.0669043270792071,-1.5416114582566276e-16,0.42421935503342856,0.7573079620982078
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_github_val_loss,0.6392065815229852,0.5077691354889852,-1.1492012688822133e-15,0.6149041573609311,0.8432692975262697
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_stackexchange_val_loss,0.4736739721761966,0.3801738872990679,5.605859848205919e-17,0.6067246716431646,0.8340804903889201
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_gutenberg_pg_19_val_loss,0.23713898639698522,0.18340585751754335,-4.9051273671801786e-17,0.698725989435133,0.8865385398053347
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_pile_cc_val_loss,0.15139942707870627,0.12388961609396121,-1.6922689416771617e-15,0.7734898690140666,0.8948765399928068
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_ubuntu_irc_val_loss,0.6669090899391,0.5870262541127581,-2.1722706911797935e-16,0.57421371850442,0.7998788797119191
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_hackernews_val_loss,0.1907449590476894,0.15409404959279802,3.7664370855133516e-16,0.6830064744606575,0.8488052515782746
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_pubmed_abstracts_val_loss,0.29207607943807257,0.22456307353600638,8.338716524206304e-16,0.7485821781603159,0.9193628376732162
M1_Q_mapped,C1_domain,A4_A5_train_1m,507,base_fit,metric/the_pile_uspto_backgrounds_val_loss,0.28348870692619865,0.24626942963417656,-1.092266754798872e-15,0.7105640737532032,0.8560483442504879
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5756487682753315,0.477307641995251,-0.16327992438750744,0.4547510935778577,0.7458521686884869
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.48084626985580703,0.4165506933813792,-0.03159822368223007,0.5743249239377579,0.7704888132295717
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.5309192395650736,0.4583600118101122,-0.04674712795473421,0.5968572307499419,0.8330031185626
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.2925794045945529,0.24520656653517814,0.014918499692881913,0.7132449189410461,0.8725266079194324
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,1.165055615993998,1.053276732323968,-0.04549960270192703,0.4227208378348566,0.7524176012817576
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_github_val_loss,0.582755943812991,0.4747112226740126,-0.12518246694610657,0.5998831466000801,0.8515363927672236
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_stackexchange_val_loss,0.43391421336656394,0.3465245282770141,-0.08418764654333524,0.5730155367432369,0.819646944380865
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_gutenberg_pg_19_val_loss,0.25239255086665463,0.19661087238981922,-0.017506308780499462,0.6835287787787592,0.8939531357289995
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pile_cc_val_loss,0.15378009810110868,0.12415448573522452,0.0003957072751846792,0.7697734962281859,0.8973520828564888
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_ubuntu_irc_val_loss,0.6485863967344176,0.568117822890136,-0.03443480285520663,0.5771534475103447,0.7615300984206911
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_hackernews_val_loss,0.1911765570843624,0.15595488018414325,-0.015550112103812859,0.6768267939268904,0.8436598764019224
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_pubmed_abstracts_val_loss,0.2634955822357696,0.20329069722840476,-0.006510224383726289,0.7865351353537783,0.9251573586633094
M1_Q_mapped,C1_domain,A6_A7_test_1m,256,paired_calibration_member,metric/the_pile_uspto_backgrounds_val_loss,0.28283183136721807,0.2462006211727952,-0.01968463064999277,0.6925516874058448,0.8077012760357059
M1_Q_mapped,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_arxiv_val_loss,0.5069748932658357,0.40079485193519604,-0.1632799243875074,0.20864343330882662,0.7576290341039138
M1_Q_mapped,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_freelaw_val_loss,0.4304097528312787,0.3610402942346125,-0.03159822368223009,0.5535597298073185,0.7640628576333256
M1_Q_mapped,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_pubmed_central_val_loss,0.39930459312113903,0.3246864907986474,-0.0467471279547342,0.5071666125359601,0.8522266250858318
M1_Q_mapped,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_wikipedia_en_val_loss,0.2754860154390374,0.22978093350343673,0.01491849969288194,0.6972781127679979,0.8725537880521859
M1_Q_mapped,C1_domain,A8_A9_test_60m,256,paired_calibration_member,metric/the_pile_dm_mathematics_val_loss,0.7910995281722911,0.6114254510914586,-0.04549960270192706,-0.06036794986585403,0.7356352998397802
