mapping_id,grid,N_params_B,D_tokens_B,anchor,Q_A,mapped_q,L_m1_frozen,epsilon_q,q_in_B6_fitted_range,epsilon_q_valid
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,ALL_max,88.69887391735354,1.6829932487833137,1.997725836542388,-0.3051770049480075,False,False
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.3127632997586365,-0.12738983030289247,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.406637007012281,-0.08341466388509731,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.2818395570675634,-0.14266834228978353,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.3026992677559517,-0.13231712909980695,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.460997376322386,-0.05948338227894318,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.339599723265823,-0.1144580836272385,True,True
M3_robust_quantile_p05_p95,cell_24,1.0,600.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.343191914022363,-0.11274958249995147,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.970438896198944,0.009099886853549982,False,False
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p05,42.88931989600419,0.1,2.907183494837604,-0.012460425551008902,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p25,49.31734182463843,0.32212648722397186,2.8267187445939475,-0.04128089997187342,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_mean,54.23226387916365,0.4919663513489023,2.765194689453016,-0.06444882509172851,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p50,53.29782328546341,0.45967585686979917,2.776891838253129,-0.05996502917080562,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p75,58.24080169435776,0.6304852353351468,2.7150165790291805,-0.08412164443969497,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p95,68.9340289627691,1.0000000000000002,2.5811608033326916,-0.14034283898071714,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_p99,75.06870741496967,1.2119897209382158,2.5043680706753,-0.17530976089487646,False,False
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_min,20.573683268650814,-0.671138311168424,3.186526370092807,0.07629565976181645,False,False
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,ALL_max,88.69887391735354,1.6829932487833137,2.3337482508348915,-0.2612363982641035,False,False
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.6487857140511397,-0.11122927865554098,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.742659421304784,-0.07319494920658519,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.6178619713600666,-0.1243557798461586,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.638721682048455,-0.1154674850184144,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.7970197906148893,-0.05233729422096046,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.6756221375583262,-0.10008367662266217,True,True
M3_robust_quantile_p05_p95,cell_25,2.8,10.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.6792143283148664,-0.09860872541296556,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.7193773129283247,0.009940017419534434,False,False
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p05,42.88931989600419,0.1,2.6561219115669847,-0.01363820814955552,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p25,49.31734182463843,0.32212648722397186,2.575657161323328,-0.04530474610380572,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_mean,54.23226387916365,0.4919663513489023,2.514133106182397,-0.0708846912070394,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p50,53.29782328546341,0.45967585686979917,2.52583025498251,-0.06592541195377122,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p75,58.24080169435776,0.6304852353351468,2.463954995758561,-0.09269311318677569,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p95,68.9340289627691,1.0000000000000002,2.3300992200620723,-0.15546438189692557,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_p99,75.06870741496967,1.2119897209382158,2.253306487404681,-0.19484263242348746,False,False
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_min,20.573683268650814,-0.671138311168424,2.9354647868221875,0.08282100090113716,False,False
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,ALL_max,88.69887391735354,1.6829932487833137,2.082686667564272,-0.2927276565400323,False,False
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.3977241307805204,-0.12287590574112592,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.491597838034165,-0.08057031274025907,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.3668003880894473,-0.13754698901366752,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.3876600987778356,-0.12760884869904815,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.54595820734427,-0.057498370279990114,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.424560554287707,-0.11044727272587937,True,True
M3_robust_quantile_p05_p95,cell_26,2.8,50.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.428152745044247,-0.10880448545195182,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.603057822646282,0.010384194167963117,False,False
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p05,42.88931989600419,0.1,2.539802421284942,-0.014262819500037702,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p25,49.31734182463843,0.32212648722397186,2.4593376710412853,-0.04744752829927415,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_mean,54.23226387916365,0.4919663513489023,2.397813615900354,-0.07432335345139687,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p50,53.29782328546341,0.45967585686979917,2.409510764700467,-0.06910797101407475,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p75,58.24080169435776,0.6304852353351468,2.347635505476518,-0.09728582600500893,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p95,68.9340289627691,1.0000000000000002,2.2137797297800295,-0.16363300744534906,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_p99,75.06870741496967,1.2119897209382158,2.136986997122638,-0.205448216696685,False,False
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_min,20.573683268650814,-0.671138311168424,2.8191452965401447,0.08623824109137922,False,False
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,ALL_max,88.69887391735354,1.6829932487833137,1.966367177282229,-0.31004381813669546,False,False
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.2814046404984776,-0.12914084553743893,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.375278347752122,-0.08451591251330501,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.2504808978074045,-0.14465631203324408,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.271340608495793,-0.13414393030707775,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.429638717062227,-0.060251117458428045,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.308241064005664,-0.11601305641582958,True,True
M3_robust_quantile_p05_p95,cell_27,2.8,150.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.3118332547622042,-0.11427896431503606,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.5462312394192876,0.010615947775017913,False,False
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p05,42.88931989600419,0.1,2.4829758380579476,-0.014589245269852854,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p25,49.31734182463843,0.32212648722397186,2.402511087814291,-0.04856980445836852,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_mean,54.23226387916365,0.4919663513489023,2.3409870326733597,-0.07612752501307866,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p50,53.29782328546341,0.45967585686979917,2.3526841814734727,-0.07077720052537297,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p75,58.24080169435776,0.6304852353351468,2.290808922249524,-0.0996991312067591,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p95,68.9340289627691,1.0000000000000002,2.156953146553035,-0.16794404439630764,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_p99,75.06870741496967,1.2119897209382158,2.0801604138956438,-0.21106072624496902,False,False
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_min,20.573683268650814,-0.671138311168424,2.7623187133131504,0.08801233926517431,False,False
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,ALL_max,88.69887391735354,1.6829932487833137,1.9095405940552348,-0.3192705038066469,False,False
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.2245780572714833,-0.13243973315477828,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.3184517645251277,-0.08658744602973613,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.19365431458041,-0.1484036316999891,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.2145140252687985,-0.1375861939969932,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.372812133835233,-0.06169407414764419,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.25141448077867,-0.11894127139450913,True,True
M3_robust_quantile_p05_p95,cell_28,2.8,300.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.25500667153521,-0.11715881525238249,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.4995202157978764,0.010814338563837454,False,False
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p05,42.88931989600419,0.1,2.4362648144365364,-0.014868967973386736,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p25,49.31734182463843,0.32212648722397186,2.35580006419288,-0.049532851075874865,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_mean,54.23226387916365,0.4919663513489023,2.2942760090519485,-0.07767746695776861,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p50,53.29782328546341,0.45967585686979917,2.3059731578520615,-0.0722109012925916,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p75,58.24080169435776,0.6304852353351468,2.2440978986281124,-0.10177437421450852,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p95,68.9340289627691,1.0000000000000002,2.110242122931624,-0.17166155061970392,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_p99,75.06870741496967,1.2119897209382158,2.0334493902742325,-0.2159090704507972,False,False
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_min,20.573683268650814,-0.671138311168424,2.715607689691739,0.08952623483779212,False,False
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,ALL_max,88.69887391735354,1.6829932487833137,1.8628295704338236,-0.32727630974919436,False,False
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.177867033650072,-0.1352803085472245,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.2717407409037165,-0.08836783767566124,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.146943290958999,-0.15163244802459028,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.1678030016473873,-0.14055085081907975,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.3261011102138216,-0.06293296842535115,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.2047034571572586,-0.12146127857263245,True,True
M3_robust_quantile_p05_p95,cell_29,2.8,600.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.2082956479137987,-0.11963701974093484,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.9320435449239772,0.009219050620032707,False,False
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p05,42.88931989600419,0.1,2.8687881435626372,-0.012627193674733934,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p25,49.31734182463843,0.32212648722397186,2.7883233933189806,-0.041849340009770246,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_mean,54.23226387916365,0.4919663513489023,2.7267993381780493,-0.06535631221188794,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p50,53.29782328546341,0.45967585686979917,2.7384964869781623,-0.06080577458354388,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p75,58.24080169435776,0.6304852353351468,2.6766212277542136,-0.08532834490765769,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p95,68.9340289627691,1.0000000000000002,2.5427654520577248,-0.14246199338295668,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_p99,75.06870741496967,1.2119897209382158,2.4659727194003334,-0.1780393449646978,False,False
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_min,20.573683268650814,-0.671138311168424,3.14813101881784,0.07722617969246734,False,False
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,ALL_max,88.69887391735354,1.6829932487833137,2.2953528995599246,-0.2656062114109536,False,False
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.610390362776173,-0.11286531259396648,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.7042640700298173,-0.07423417677961922,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.5794666200850997,-0.12620681517768315,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.600326330773488,-0.1171724305076216,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.7586244393399224,-0.05306574016950571,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.6372267862833594,-0.1015407935990269,True,True
M3_robust_quantile_p05_p95,cell_30,4.0,10.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.6408189770398995,-0.1000424157506696,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.680981961653358,0.010082372148496112,False,False
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p05,42.88931989600419,0.1,2.617726560292018,-0.013838245770217047,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p25,49.31734182463843,0.32212648722397186,2.5372618100483613,-0.045990324404866285,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_mean,54.23226387916365,0.4919663513489023,2.47573775490743,-0.07198401710030776,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p50,53.29782328546341,0.45967585686979917,2.487434903707543,-0.06694301822203541,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p75,58.24080169435776,0.6304852353351468,2.4255596444835943,-0.0941603970977983,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p95,68.9340289627691,1.0000000000000002,2.2917038687871054,-0.15806904196447488,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_p99,75.06870741496967,1.2119897209382158,2.214911136129714,-0.19822021773298718,False,False
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_min,20.573683268650814,-0.671138311168424,2.8970694355472206,0.08391864163543418,False,False
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,ALL_max,88.69887391735354,1.6829932487833137,2.0442913162893053,-0.29822559174681756,False,False
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.3593287795055535,-0.12487556920691426,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.453202486759198,-0.08183132787320999,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.3284050368144804,-0.13981513603984771,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.3492647475028687,-0.1296944316784897,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.507562856069303,-0.05837877498023318,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.38616520301274,-0.11222445974893963,True,True
M3_robust_quantile_p05_p95,cell_31,4.0,50.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.38975739376928,-0.11055260701864798,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.564662471371315,0.010539655086207543,False,False
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p05,42.88931989600419,0.1,2.501407070009975,-0.014481746667647094,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p25,49.31734182463843,0.32212648722397186,2.4209423197663185,-0.04820003053830122,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_mean,54.23226387916365,0.4919663513489023,2.359418264625387,-0.07553283432491761,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p50,53.29782328546341,0.45967585686979917,2.3711154134255,-0.07022703287330001,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p75,58.24080169435776,0.6304852353351468,2.309240154201551,-0.09890338122408884,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p95,68.9340289627691,1.0000000000000002,2.1753843785050626,-0.16652111626102467,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_p99,75.06870741496967,1.2119897209382158,2.098591645847671,-0.20920705013362004,False,False
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_min,20.573683268650814,-0.671138311168424,2.780749945265178,0.08742898014566805,False,False
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,ALL_max,88.69887391735354,1.6829932487833137,1.9279718260072622,-0.3162183073835863,False,False
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.2430092892235107,-0.1313514507953747,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.336882996477155,-0.08590452210743726,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.2120855465324376,-0.14716712357186837,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.232945257220826,-0.13645052663266585,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.3912433657872603,-0.06121854839942891,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.2698457127306972,-0.11797546382906719,True,True
M3_robust_quantile_p05_p95,cell_32,4.0,150.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.2734379034872374,-0.11620898447150692,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.507835888144321,0.010778479560237768,False,False
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p05,42.88931989600419,0.1,2.444580486782981,-0.014818388552310208,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p25,49.31734182463843,0.32212648722397186,2.364115736539324,-0.04935862146707612,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_mean,54.23226387916365,0.4919663513489023,2.302591681398393,-0.07739693942475405,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p50,53.29782328546341,0.45967585686979917,2.314288830198506,-0.07195143402681425,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p75,58.24080169435776,0.6304852353351468,2.252413570974557,-0.1013986340040346,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p95,68.9340289627691,1.0000000000000002,2.1185577952780683,-0.17098775205134875,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_p99,75.06870741496967,1.2119897209382158,2.041765062620677,-0.21502971899192286,False,False
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_min,20.573683268650814,-0.671138311168424,2.7239233620381835,0.08925292654810336,False,False
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,ALL_max,88.69887391735354,1.6829932487833137,1.871145242780268,-0.32582184085153465,False,False
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.1861827059965164,-0.13476573731869956,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.280056413250161,-0.08804554828851967,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.1552589633054433,-0.1510474019691836,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.1761186739938316,-0.14001375932797996,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.334416782560266,-0.06270878825790033,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.213019129503703,-0.12100487393431524,True,True
M3_robust_quantile_p05_p95,cell_33,4.0,300.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.216611320260243,-0.11918819849402633,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.4611248645229096,0.010983050169636232,False,False
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p05,42.88931989600419,0.1,2.3978694631615696,-0.015107054014851932,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p25,49.31734182463843,0.32212648722397186,2.317404712917913,-0.05035352396313856,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_mean,54.23226387916365,0.4919663513489023,2.2558806577769817,-0.07899954648343474,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p50,53.29782328546341,0.45967585686979917,2.2675778065770946,-0.07343359932437211,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p75,58.24080169435776,0.6304852353351468,2.2057025473531455,-0.1035459924471869,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p95,68.9340289627691,1.0000000000000002,2.071846771656657,-0.17484277310517704,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_p99,75.06870741496967,1.2119897209382158,1.9950540389992655,-0.22006429855056753,False,False
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_min,20.573683268650814,-0.671138311168424,2.6772123384167723,0.09081017903063676,False,False
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,ALL_max,88.69887391735354,1.6829932487833137,1.8244342191588567,-0.3341638635699008,False,False
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::arxiv::mean,63.53173283056447,0.8133184553330817,2.139471682375105,-0.13770807378013022,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::book::mean,56.03252048079162,0.5541759516677905,2.2333453896287496,-0.08988704477400004,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::c4::mean,66.00211266187863,0.8986848091089392,2.108547939684032,-0.15439358093364794,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::commoncrawl::mean,64.33570995356357,0.841100658960095,2.1294076503724204,-0.1430851233376603,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::github::mean,51.68987795824728,0.40411175781287423,2.2877057589388547,-0.06398919404353928,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::stackexchange::mean,61.387873335966574,0.739235326195722,2.1663081058822917,-0.12361404181274574,True,True
M3_robust_quantile_p05_p95,cell_34,4.0,600.0,domain::wikipedia::mean,61.100906920424926,0.7293189253895,2.169900296638832,-0.12175393976973002,True,True
M3_robust_quantile_p05_p95,cell_35,6.9,10.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.8802624132228294,0.009384789988822135,False,False
M3_robust_quantile_p05_p95,cell_35,6.9,10.0,ALL_p05,42.88931989600419,0.1,2.8170070118614894,-0.012859301857615323,True,True
M3_robust_quantile_p05_p95,cell_35,6.9,10.0,ALL_p25,49.31734182463843,0.32212648722397186,2.7365422616178328,-0.04264121748853095,True,True
M3_robust_quantile_p05_p95,cell_35,6.9,10.0,ALL_mean,54.23226387916365,0.4919663513489023,2.6750182064769015,-0.0666214339975831,True,True
