mapping_id,grid,anchor,Q_A,mapped_q,epsilon_q,L_m1_frozen,epsilon_q_valid
M1_linear_normalization,cell_06,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.08264613086659221,2.944513025386309,True
M1_linear_normalization,cell_06,domain::book::mean,56.03252048079162,0.6042926843271246,-0.07373063823063726,2.9689621593307076,True
M1_linear_normalization,cell_06,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.08561556806211604,2.9364590265698642,True
M1_linear_normalization,cell_06,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.08361073993528184,2.9418918775308236,True
M1_linear_normalization,cell_06,domain::github::mean,51.68987795824728,0.5652089016242255,-0.06863467239589885,2.9831201593651433,True
M1_linear_normalization,cell_06,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.08008231092590481,2.951502493812681,True
M1_linear_normalization,cell_06,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.07974005186186157,2.952438069444345,True
M1_linear_normalization,cell_07,ALL_p01,37.836087196915436,0.4405247847722389,-0.0548010894323607,2.911967170598653,True
M1_linear_normalization,cell_07,ALL_p05,42.88931989600419,0.48600387906403775,-0.06080266465366738,2.8954924853450774,True
M1_linear_normalization,cell_07,ALL_p25,49.31734182463843,0.5438560764217459,-0.06853644934473395,2.8745356752428184,True
M1_linear_normalization,cell_07,ALL_mean,54.23226387916365,0.588090374912473,-0.07452626970503887,2.8585119140752866,True
M1_linear_normalization,cell_07,ALL_p50,53.29782328546341,0.5796804095691707,-0.07338230151430923,2.8615584024493828,True
M1_linear_normalization,cell_07,ALL_p75,58.24080169435776,0.6241672152492199,-0.07946142626463358,2.8454431712001984,True
M1_linear_normalization,cell_07,ALL_p95,68.9340289627691,0.7204062606649219,-0.09285102846826283,2.810580823850987,True
M1_linear_normalization,cell_07,ALL_p99,75.06870741496967,0.7756183667347271,-0.10068363050991971,2.7905803800459505,True
M1_linear_normalization,cell_07,ALL_min,20.573683268650814,0.28516314941785736,-0.03480156334115731,2.968246524504031,True
M1_linear_normalization,cell_07,ALL_max,88.69887391735354,0.8982898652561818,-0.1184946327171222,2.7461429443582777,True
M1_linear_normalization,cell_07,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.08604524613111057,2.828193535104266,True
M1_linear_normalization,cell_07,domain::book::mean,56.03252048079162,0.6042926843271246,-0.07673708216776648,2.8526426690486644,True
M1_linear_normalization,cell_07,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.0891468682368236,2.820139536287821,True
M1_linear_normalization,cell_07,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.08705271816782187,2.8255723872487803,True
M1_linear_normalization,cell_07,domain::github::mean,51.68987795824728,0.5652089016242255,-0.07141950155924608,2.8668006690831,True
M1_linear_normalization,cell_07,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.0833678602452642,2.835183003530638,True
M1_linear_normalization,cell_07,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.08301048006461151,2.8361185791623016,True
M1_linear_normalization,cell_08,ALL_p01,37.836087196915436,0.4405247847722389,-0.05589180933712895,2.8551405873716593,True
M1_linear_normalization,cell_08,ALL_p05,42.88931989600419,0.48600387906403775,-0.06201985885774279,2.8386659021180836,True
M1_linear_normalization,cell_08,ALL_p25,49.31734182463843,0.5438560764217459,-0.06991866877036843,2.8177090920158245,True
M1_linear_normalization,cell_08,ALL_mean,54.23226387916365,0.588090374912473,-0.07603788602445918,2.8016853308482927,True
M1_linear_normalization,cell_08,ALL_p50,53.29782328546341,0.5796804095691707,-0.07486909801863505,2.804731819222389,True
M1_linear_normalization,cell_08,ALL_p75,58.24080169435776,0.6241672152492199,-0.0810806956085934,2.7886165879732046,True
M1_linear_normalization,cell_08,ALL_p95,68.9340289627691,0.7204062606649219,-0.09476710602490351,2.753754240623993,True
M1_linear_normalization,cell_08,ALL_p99,75.06870741496967,0.7756183667347271,-0.10277654272294545,2.7337537968189567,True
M1_linear_normalization,cell_08,ALL_min,20.573683268650814,0.28516314941785736,-0.035480838050929456,2.911419941277037,True
M1_linear_normalization,cell_08,ALL_max,88.69887391735354,0.8982898652561818,-0.12099848284251952,2.689316361131284,True
M1_linear_normalization,cell_08,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.087809594709073,2.771366951877272,True
M1_linear_normalization,cell_08,domain::book::mean,56.03252048079162,0.6042926843271246,-0.07829680786235617,2.7958160858216705,True
M1_linear_normalization,cell_08,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.09098014301001728,2.763312953060827,True
M1_linear_normalization,cell_08,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.08883941470273456,2.7687458040217865,True
M1_linear_normalization,cell_08,domain::github::mean,51.68987795824728,0.5652089016242255,-0.07286383027025282,2.809974085856106,True
M1_linear_normalization,cell_08,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.08507300887704634,2.778356420303644,True
M1_linear_normalization,cell_08,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.0847077475561177,2.7792919959353077,True
M1_linear_normalization,cell_09,ALL_p01,37.836087196915436,0.4405247847722389,-0.05682142625182336,2.8084295637502477,True
M1_linear_normalization,cell_09,ALL_p05,42.88931989600419,0.48600387906403775,-0.06305748704952092,2.791954878496672,True
M1_linear_normalization,cell_09,ALL_p25,49.31734182463843,0.5438560764217459,-0.07109729557121738,2.770998068394413,True
M1_linear_normalization,cell_09,ALL_mean,54.23226387916365,0.588090374912473,-0.07732712036718738,2.754974307226881,True
M1_linear_normalization,cell_09,ALL_p50,53.29782328546341,0.5796804095691707,-0.07613711318793336,2.7580207956009772,True
M1_linear_normalization,cell_09,ALL_p75,58.24080169435776,0.6241672152492199,-0.08246198398593722,2.741905564351793,True
M1_linear_normalization,cell_09,ALL_p95,68.9340289627691,0.7204062606649219,-0.09640234719883778,2.7070432170025813,True
M1_linear_normalization,cell_09,ALL_p99,75.06870741496967,0.7756183667347271,-0.10456318994819436,2.687042773197545,True
M1_linear_normalization,cell_09,ALL_min,20.573683268650814,0.28516314941785736,-0.03605937720165781,2.8647089176556255,True
M1_linear_normalization,cell_09,ALL_max,88.69887391735354,0.8982898652561818,-0.1231372672118638,2.642605337509872,True
M1_linear_normalization,cell_09,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.08931498700837433,2.7246559282558604,True
M1_linear_normalization,cell_09,domain::book::mean,56.03252048079162,0.6042926843271246,-0.0796271768219959,2.749105062200259,True
M1_linear_normalization,cell_09,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.09254451486853882,2.7166019294394155,True
M1_linear_normalization,cell_09,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.09036392865405204,2.722034780400375,True
M1_linear_normalization,cell_09,domain::github::mean,51.68987795824728,0.5652089016242255,-0.07409554220655606,2.7632630622346945,True
M1_linear_normalization,cell_09,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.08652775382015894,2.7316453966822323,True
M1_linear_normalization,cell_09,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.08615575061150743,2.732580972313896,True
M1_linear_normalization,cell_10,ALL_p01,37.836087196915436,0.4405247847722389,-0.051957793087993705,3.071319312385312,True
M1_linear_normalization,cell_10,ALL_p05,42.88931989600419,0.48600387906403775,-0.05763096984704962,3.0548446271317364,True
M1_linear_normalization,cell_10,ALL_p25,49.31734182463843,0.5438560764217459,-0.06493663595274454,3.0338878170294774,True
M1_linear_normalization,cell_10,ALL_mean,54.23226387916365,0.588090374912473,-0.07059106239382809,3.0178640558619456,True
M1_linear_normalization,cell_10,ALL_p50,53.29782328546341,0.5796804095691707,-0.06951140671477561,3.0209105442360418,True
M1_linear_normalization,cell_10,ALL_p75,58.24080169435776,0.6241672152492199,-0.0752473793343935,3.0047953129868574,True
M1_linear_normalization,cell_10,ALL_p95,68.9340289627691,0.7204062606649219,-0.08786909438937866,2.969932965637646,True
M1_linear_normalization,cell_10,ALL_p99,75.06870741496967,0.7756183667347271,-0.09524481045357311,2.9499325218326096,True
M1_linear_normalization,cell_10,ALL_min,20.573683268650814,0.28516314941785736,-0.033028412675853235,3.12759866629069,True
M1_linear_normalization,cell_10,ALL_max,88.69887391735354,0.8982898652561818,-0.11199578382774053,2.9054950861449367,True
M1_linear_normalization,cell_10,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.08145569479215935,2.987545676890925,True
M1_linear_normalization,cell_10,domain::book::mean,56.03252048079162,0.6042926843271246,-0.07267724170791484,3.0119948108353234,True
M1_linear_normalization,cell_10,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.08437902663093885,2.97949167807448,True
M1_linear_normalization,cell_10,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.08240535206075467,2.9849245290354394,True
M1_linear_normalization,cell_10,domain::github::mean,51.68987795824728,0.5652089016242255,-0.06765867015049429,3.026152810869759,True
M1_linear_normalization,cell_10,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.07893149652215749,2.994535145317297,True
M1_linear_normalization,cell_10,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.07859451375369926,2.9954707209489606,True
M1_linear_normalization,cell_11,ALL_p01,37.836087196915436,0.4405247847722389,-0.056583117100495836,2.8202577291146933,True
M1_linear_normalization,cell_11,ALL_p05,42.88931989600419,0.48600387906403775,-0.06279146989604638,2.8037830438611175,True
M1_linear_normalization,cell_11,ALL_p25,49.31734182463843,0.5438560764217459,-0.0707951025852596,2.7828262337588585,True
M1_linear_normalization,cell_11,ALL_mean,54.23226387916365,0.588090374912473,-0.07699654455777556,2.7668024725913267,True
M1_linear_normalization,cell_11,ALL_p50,53.29782328546341,0.5796804095691707,-0.07581198269242631,2.769848960965423,True
M1_linear_normalization,cell_11,ALL_p75,58.24080169435776,0.6241672152492199,-0.0821077834427473,2.7537337297162385,True
M1_linear_normalization,cell_11,ALL_p95,68.9340289627691,0.7204062606649219,-0.09598295887779265,2.718871382367027,True
M1_linear_normalization,cell_11,ALL_p99,75.06870741496967,0.7756183667347271,-0.10410492768597586,2.6988709385619907,True
M1_linear_normalization,cell_11,ALL_min,20.573683268650814,0.28516314941785736,-0.03591110298715253,2.876537083020071,True
M1_linear_normalization,cell_11,ALL_max,88.69887391735354,0.8982898652561818,-0.12258856710032184,2.654433502874318,True
M1_linear_normalization,cell_11,domain::arxiv::mean,63.53173283056447,0.6717855954750802,-0.08892893234855691,2.736484093620306,True
M1_linear_normalization,cell_11,domain::book::mean,56.03252048079162,0.6042926843271246,-0.07928604455354721,2.7609332275647045,True
M1_linear_normalization,cell_11,domain::c4::mean,66.00211266187863,0.6940190139569077,-0.09214332012012942,2.728430094803861,True
M1_linear_normalization,cell_11,domain::commoncrawl::mean,64.33570995356357,0.6790213895820721,-0.0899729655691041,2.7338629457648205,True
M1_linear_normalization,cell_11,domain::github::mean,51.68987795824728,0.5652089016242255,-0.07377972760656339,2.77509122759914,True
M1_linear_normalization,cell_11,domain::stackexchange::mean,61.387873335966574,0.6524908600236992,-0.08615469953053226,2.743473562046678,True
M1_linear_normalization,cell_11,domain::wikipedia::mean,61.100906920424926,0.6499081622838243,-0.0857844267985453,2.7444091376783417,True
M1_linear_normalization,cell_12,ALL_p01,37.836087196915436,0.4405247847722389,-0.059017240500644316,2.70393823883265,True
M1_linear_normalization,cell_12,ALL_p05,42.88931989600419,0.48600387906403775,-0.0655092264820441,2.6874635535790743,True
M1_linear_normalization,cell_12,ALL_p25,49.31734182463843,0.5438560764217459,-0.07388335663424246,2.6665067434768153,True
M1_linear_normalization,cell_12,ALL_mean,54.23226387916365,0.588090374912473,-0.08037562636143832,2.6504829823092835,True
M1_linear_normalization,cell_12,ALL_p50,53.29782328546341,0.5796804095691707,-0.0791352588351944,2.6535294706833796,True
M1_linear_normalization,cell_12,ALL_p75,58.24080169435776,0.6241672152492199,-0.0857290331408219,2.6374142394341953,True
