mapping_scenario,cost_family,Lctx,budget_flops,candidate_count,Q_A_min_0_100,Q_A_median_0_100,Q_A_max_0_100,Q_B_min,Q_B_median,Q_B_max,N_B_min,N_B_median,N_B_max,D_B_min,D_B_median,D_B_max,loss_min,loss_median,loss_max,quality_cost_share_min,quality_cost_share_median,quality_cost_share_max,budget_active_rate
M2_interval_high,logarithmic,8192,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.4958177524827556,0.5045962690394388,0.5069674681507977,1.3855139871091713,1.397157694609437,1.4415679322399442,3.355605848419703,3.3616249594783962,3.3822060448329614,0.4540415620237666,0.4614953609099116,0.4634707498301982,1.0
M2_interval_high,logarithmic,8192,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,7.906841933703988,7.929713666543605,7.935949066269444,156.34021038692944,156.55955213319947,157.36815391199926,2.1204469205806054,2.1283887790178033,2.1561022727624266,0.04956525517598923,0.05171385332147644,0.052297642038148615,1.0
M2_interval_high,logarithmic,8192,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.03331207945771468,0.034879059530336896,0.035306582879281755,0.0
M2_interval_high,logarithmic,32768,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.35358077612928124,0.3594912004570505,0.36108812160532905,1.2693458394301853,1.2794283700939113,1.317809783990065,3.4505613614271233,3.4567014287350064,3.477736233004888,0.41506223840783707,0.42260851685622813,0.42461113598846706,1.0
M2_interval_high,logarithmic,32768,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,6.076426637222249,6.090667043606135,6.094549802625811,125.22907810767104,125.37151621263513,125.8959600341424,2.1640491107955735,2.171999592835438,2.1997447812428663,0.03965265671356,0.04141201972326257,0.041890601806367354,1.0
M2_interval_high,logarithmic,32768,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.02053702753621836,0.021516458724440662,0.021783883038938547,0.0
M2_interval_high,logarithmic,131072,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.18896290188313095,0.19173054173847515,0.19247892891779067,1.047590901663382,1.0549001070181387,1.082606860034796,3.6569995424145425,3.6633795745390096,3.6853130077252505,0.3409818564873902,0.34844509203833696,0.35043149706670546,1.0
M2_interval_high,logarithmic,131072,1e+22,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,3.7121388862552496,3.7178685256347874,3.719433900081529,81.19226012527102,81.2532204308963,81.47703930974332,2.2560446082878616,2.2640084403019074,2.2918026357148333,0.025662309329929942,0.026839128901447365,0.027159767444266826,1.0
M2_interval_high,logarithmic,131072,1e+24,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,11.965825000000002,11.965825000000002,11.965825000000002,299.89299999999986,299.89299999999986,299.89299999999986,2.0345521554191395,2.0425525924327346,2.0704808498317453,0.008104638747048096,0.00849630267377831,0.008603322073530466,0.0
M2_interval_high,power,2048,1e+19,6,62.4542230821855,63.53652213457976,63.84656172189968,0.8659729577625322,0.943070142449541,0.9651557012154008,0.5363493389942577,0.6102487238117009,0.6328888810690833,1.1912187714632272,1.2717603175453513,1.600229539154381,3.3334066145343684,3.360281200306683,3.368832970195613,0.4498755336654137,0.5027211599602875,0.5167744134062066,1.0
