model,epsilon,donor,receiver,delta_mass,delta_scalar_loss_z,direction
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_freelaw,0.01,0.028741157979230714,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_nih_exporter,0.01,0.06386561102716892,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_pubmed_central,0.01,0.014917214853303662,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_wikipedia_en,0.01,0.02730665565039936,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_dm_mathematics,0.01,0.0227479546529753,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_github,0.01,0.014521916794629663,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_stackexchange,0.01,0.022837904833704292,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_enron_emails,0.01,0.736818149686164,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_gutenberg_pg_19,0.01,0.02781785006059967,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_pile_cc,0.01,0.020723136454230184,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_ubuntu_irc,0.01,0.029980613478326035,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_europarl,0.01,0.22998825688261038,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_hackernews,0.01,0.004100868618368558,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_pubmed_abstracts,0.01,0.02236635636188833,worsens
quadratic_ridge,0.001,train_the_pile_philpapers,train_the_pile_uspto_backgrounds,0.01,0.02662614508824601,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_arxiv,0.01,-0.20088408829977955,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_freelaw,0.01,0.006674082251249658,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_nih_exporter,0.01,0.055264861257294795,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pubmed_central,0.01,-0.006758243066943503,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_wikipedia_en,0.01,0.005237551288936215,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_dm_mathematics,0.01,0.0008484285714989159,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_github,0.01,-0.007334694831427124,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_philpapers,0.01,-0.03136408332610208,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_enron_emails,0.01,0.7677251244500167,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_gutenberg_pg_19,0.01,0.008415153660311092,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pile_cc,0.01,-0.0008251376836705404,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_ubuntu_irc,0.01,0.0071657106423033134,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_europarl,0.01,0.22093003984271053,worsens
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_hackernews,0.01,-0.01741185722606009,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_pubmed_abstracts,0.01,-0.00012158910427584324,improves
quadratic_ridge,0.001,train_the_pile_stackexchange,train_the_pile_uspto_backgrounds,0.01,0.004640221953155943,worsens
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_arxiv,0.01,-0.2985762370703444,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_freelaw,0.01,-0.08456904199834248,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_nih_exporter,0.01,-0.01796129450751227,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_central,0.01,-0.09739205829110686,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_wikipedia_en,0.01,-0.08607334370593855,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_dm_mathematics,0.01,-0.09100396185434323,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_github,0.01,-0.09556511529504874,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_philpapers,0.01,-0.1287990829414537,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_stackexchange,0.01,-0.09015208122483309,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_enron_emails,0.01,0.6214511708117804,worsens
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pile_cc,0.01,-0.09419642779103354,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_ubuntu_irc,0.01,-0.07856351163672515,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_europarl,0.01,0.12527174596769441,worsens
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_hackernews,0.01,-0.11132180648752976,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_pubmed_abstracts,0.01,-0.09028329108324717,improves
quadratic_ridge,0.001,train_the_pile_gutenberg_pg_19,train_the_pile_uspto_backgrounds,0.01,-0.08714125279181384,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_arxiv,0.01,-0.19651782328712009,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_freelaw,0.01,0.008464452551619095,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_nih_exporter,0.01,0.05578031762844571,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_pubmed_central,0.01,-0.0048334855403913135,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_wikipedia_en,0.01,0.006996049368768631,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_dm_mathematics,0.01,0.002582253520755584,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_github,0.01,-0.004872431948610312,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_philpapers,0.01,-0.03006302749958467,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_stackexchange,0.01,0.00244114828890285,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_enron_emails,0.01,0.7645839031230954,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_gutenberg_pg_19,0.01,0.009367969644302976,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_ubuntu_irc,0.01,0.009081853028295117,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_europarl,0.01,0.22316090126121857,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_hackernews,0.01,-0.015791590132146593,improves
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_pubmed_abstracts,0.01,0.0016295514804289812,worsens
quadratic_ridge,0.001,train_the_pile_pile_cc,train_the_pile_uspto_backgrounds,0.01,0.006343445136863246,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_arxiv,0.01,-0.1801681635971384,improves
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_freelaw,0.01,0.026134940631208026,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_nih_exporter,0.01,0.07212441062095576,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_pubmed_central,0.01,0.01275994787170287,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_wikipedia_en,0.01,0.024751967406328235,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_dm_mathematics,0.01,0.02031186939884877,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_github,0.01,0.012197359100778016,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_philpapers,0.01,-0.012311746395897827,improves
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_stackexchange,0.01,0.020208376879273793,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_enron_emails,0.01,0.7746885207396691,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_gutenberg_pg_19,0.01,0.026965518340919647,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_pile_cc,0.01,0.018564935543261107,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_ubuntu_irc,0.01,0.02558738402884153,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_europarl,0.01,0.23945225579966145,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_pubmed_abstracts,0.01,0.01924822062532472,worsens
quadratic_ridge,0.001,train_the_pile_hackernews,train_the_pile_uspto_backgrounds,0.01,0.024088009069419658,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_arxiv,0.01,-0.1990565180832764,improves
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_freelaw,0.01,0.007487616464460389,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_nih_exporter,0.01,0.052381459028550625,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_pubmed_central,0.01,-0.0061565192865182805,improves
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_wikipedia_en,0.01,0.0060761017335331236,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_dm_mathematics,0.01,0.001730855097250017,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_github,0.01,-0.006217241479816282,improves
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_philpapers,0.01,-0.030270645876751212,improves
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_stackexchange,0.01,0.0015626016472131132,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_enron_emails,0.01,0.7649056006341348,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_gutenberg_pg_19,0.01,0.009463420598745054,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_pile_cc,0.01,4.2068584683807586e-05,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_ubuntu_irc,0.01,0.007727999035706978,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_europarl,0.01,0.2229617427607985,worsens
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_hackernews,0.01,-0.016687528799848916,improves
quadratic_ridge,0.001,train_the_pile_pubmed_abstracts,train_the_pile_uspto_backgrounds,0.01,0.005388907627960182,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_arxiv,0.01,-0.20537757357826592,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_freelaw,0.01,0.0021565980699715936,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_nih_exporter,0.01,0.05014739505465393,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_central,0.01,-0.011382871424288066,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_wikipedia_en,0.01,0.0006978946679163656,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_dm_mathematics,0.01,-0.0036941311376211816,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_github,0.01,-0.011393356113280517,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_philpapers,0.01,-0.03596822261590693,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_stackexchange,0.01,-0.003795122706390708,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_enron_emails,0.01,0.7620020341145972,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_gutenberg_pg_19,0.01,0.003628910552873732,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pile_cc,0.01,-0.005356077616715638,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_ubuntu_irc,0.01,0.0028241893240839033,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_europarl,0.01,0.2168057034388413,worsens
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_hackernews,0.01,-0.021965786666195863,improves
quadratic_ridge,0.001,train_the_pile_uspto_backgrounds,train_the_pile_pubmed_abstracts,0.01,-0.00472616536313919,improves
