base_model,correction,dataset,role,n,rmse_mean_loss,mae_mean_loss,bias_observed_minus_pred_mean_loss,r2_mean_loss,spearman_mean_loss,rmse_domain_macro,mae_domain_macro,rmse_pooled_all_domains,r2_domain_macro,spearman_domain_macro
qproxy_only,C0_none,A6_A7_test_1m,same_scale_retrospective,256,0.2855905125324189,0.2268927282647563,-0.0616648873158599,-0.0576653953864179,-0.0645850022888532,0.6819917717927996,0.5922188539369172,0.7506564652331735,0.0685812725299183,0.2416095920559184
qproxy_only,C0_none,A8_A9_test_60m,cross_scale_retrospective,256,1.5367957226544715,1.52103567600413,-1.52103567600413,-48.297071755180944,-0.0189180876630807,1.6113058458352698,1.5236845900556188,1.6702579661907389,-8.50613384960194,0.2469496078137929
qproxy_only,C0_none,A10_A11_test_1b,cross_scale_retrospective,64,3.1206064607367607,3.120193143528625,-3.120193143528625,-3608.6871039768207,0.2822344322344322,3.1271771783307774,3.120193143528624,3.177544870285514,-793.7060536212883,0.3097738799661876
qproxy_only,C0_none,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,3.550305877817874,3.5489728360478177,-3.5489728360478177,-1363.4295182375938,-0.1621543778801843,3.5624070436694337,3.5489728360478185,3.5819851786158705,-233.98922889952453,0.1980576513085868
qproxy_only,C0_none,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,3.9333042824246727,3.931885900760883,-3.931885900760883,-1425.0723924291794,-0.2026689708141321,3.941989008477481,3.931885900760883,3.963893482557972,-379.85872755639593,0.181915958118721
qproxy_only,C1_global,A4_A5_train_1m,base_fit,512,0.3243372024539518,0.2563273969771192,-3.9898639947466563e-17,0.0008510526824949,0.1203736188359025,0.7134128491511528,0.6095820881323422,0.7834129806101091,0.0907294232199884,0.268653521261443
qproxy_only,C1_global,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,0.2855905125324189,0.2268927282647563,-0.0616648873158599,-0.0576653953864179,-0.0645850022888532,0.6819917717927996,0.5922188539369172,0.7506564652331735,0.0685812725299183,0.2416095920559184
qproxy_only,C1_global,A8_A9_test_60m,scale_calibration_in_sample,256,0.2280222002775531,0.1805210760364073,-0.0616648873158598,-0.0852832514906156,-0.0189180876630807,0.6571725398715559,0.55545386067765,0.6928309348419431,-0.6902490659331638,0.2469496078137929
qproxy_only,C1_global,A10_A11_test_1b,cross_scale_retrospective,64,0.6599792630623345,0.6580221864066067,-0.6580221864066067,-160.4552350534413,0.2822344322344322,0.7531524520220174,0.7245718679018476,0.8911674071452987,-59.10640310138055,0.3097738799661876
qproxy_only,C1_global,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,0.2833041787686849,0.2660782265517939,-0.2660782265517939,-7.688114272115559,-0.1621543778801843,0.5050823905009809,0.4447786838742822,0.553359965540896,-3.409685668328446,0.1980576513085868
qproxy_only,C1_global,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,0.114651909268718,0.0977162197705868,0.0446006587497563,-0.211683140537447,-0.2026689708141321,0.4230238705201073,0.3653423609105889,0.504692008282534,-3.087584195307737,0.181915958118721
qproxy_only,C1_domain,A4_A5_train_1m,base_fit,512,0.3243372024539518,0.2563273969771192,-3.9898639947466563e-17,0.0008510526824949,0.1203736188359025,0.7134128491511528,0.6095820881323422,0.7834129806101091,0.0907294232199884,0.268653521261443
qproxy_only,C1_domain,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,0.2855905125324189,0.2268927282647563,-0.0616648873158599,-0.0576653953864179,-0.0645850022888532,0.6819917717927996,0.5922188539369172,0.7506564652331735,0.0685812725299183,0.2416095920559184
qproxy_only,C1_domain,A8_A9_test_60m,scale_calibration_in_sample,256,0.2280222002775531,0.1805210760364073,-0.0616648873158598,-0.0852832514906158,-0.0189180876630807,0.5259905256753327,0.4466846520940525,0.5448225156020284,0.0400473774279453,0.2469496078137929
qproxy_only,C1_domain,A10_A11_test_1b,cross_scale_retrospective,64,0.659979263062334,0.6580221864066063,-0.6580221864066063,-160.4552350534411,0.2822344322344322,0.7034818678701552,0.675299975567155,0.7444342033554043,-34.40756131578924,0.3097738799661876
qproxy_only,C1_domain,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,0.2833041787686849,0.2660782265517939,-0.2660782265517939,-7.688114272115557,-0.1621543778801843,0.8288977457536675,0.771935415797186,0.9779211675814524,-18.256135152211808,0.1980576513085868
qproxy_only,C1_domain,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,0.1146519092687181,0.0977162197705868,0.0446006587497564,-0.2116831405374479,-0.2026689708141321,0.9039659964961668,0.8556249261129069,1.105317719445891,-28.762525287819336,0.181915958118721
qproxy_only,C2_mixture_conditioned,A4_A5_train_1m,base_fit,512,0.3243372024539518,0.2563273969771192,-3.9898639947466563e-17,0.0008510526824949,0.1203736188359025,0.7134128491511528,0.6095820881323422,0.7834129806101091,0.0907294232199884,0.268653521261443
qproxy_only,C2_mixture_conditioned,A6_A7_test_1m,same_scale_retrospective; also_scale_calibration_member,256,0.2855905125324189,0.2268927282647563,-0.0616648873158599,-0.0576653953864179,-0.0645850022888532,0.6819917717927996,0.5922188539369172,0.7506564652331735,0.0685812725299183,0.2416095920559184
qproxy_only,C2_mixture_conditioned,A8_A9_test_60m,scale_calibration_in_sample,256,0.258802715761453,0.2048563883938866,-0.0616648873158599,-0.3980622056276648,-0.442177843900206,0.6132508429388245,0.5139514390055147,0.6544611911427044,-0.2778599057483886,-0.1335237226438015
qproxy_only,C2_mixture_conditioned,A10_A11_test_1b,cross_scale_retrospective,64,0.629636055016498,0.6220533718475405,-0.6220533718475405,-145.95038548145874,-0.2968864468864468,0.750259685490069,0.6864895621830429,0.7836364247898711,-36.62176076038136,-0.2107635953789799
qproxy_only,C2_mixture_conditioned,A12_A13_est_10b,supplied_estimate_extrapolation_audit,63,0.2803921551946405,0.2477861802356226,-0.2477480983440281,-7.510425633356606,0.2627208141321044,0.9784742981018189,0.8938417365448508,1.09579286562544,-20.76509842571783,-0.2451375975050368
qproxy_only,C2_mixture_conditioned,A14_A15_est_70b,supplied_estimate_extrapolation_audit,63,0.1641521224168708,0.1362607553218437,0.0668034758129202,-1.4838163821397905,0.2986271121351767,1.0616153456637945,0.9782552044787852,1.2451917497861864,-33.79783156298576,-0.2566581394665649
