axis,to_domain,from_domain,to_index,from_index,derivative_per_fraction,loss_change_per_1pp_linearization,pair_logratio_elasticity,finite_difference,finite_step,finite_delta_loss,min_convex_weight,witness_reconstruction_max_error,finite_endpoints_in_training_convex_hull,one_percentage_point_support_verified
Q_A_topsis_0_1,pubmed_central,hackernews,3,14,1.9618555052530136,0.019618555052530136,0.00869125418280574,1.9618555052525188,0.0001,0.00019618555052502984,0.0019196929368867225,2.7755575615628914e-17,True,False
quality_score_soft_proxy_0_1,pubmed_central,hackernews,3,14,2.0774729972134613,0.020774729972134615,0.009203453479806034,2.077472997212837,0.0001,0.0002077472997212837,0.0019196929368867225,2.7755575615628914e-17,True,False
Q_A_topsis_0_1,pubmed_central,pubmed_abstracts,3,15,0.2790634828796694,0.002790634828796694,0.004894345984662191,0.27906348287976,0.0001,2.7906348287753957e-05,0.0019467486289291506,8.326672684688674e-17,True,False
quality_score_soft_proxy_0_1,pubmed_central,pubmed_abstracts,3,15,0.2790634828796694,0.002790634828796694,0.004894345984662191,0.27906348287753957,0.0001,2.7906348287753957e-05,0.0019467486289291506,8.326672684688674e-17,True,False
Q_A_topsis_0_1,pubmed_central,uspto_backgrounds,3,16,0.0693021830617323,0.000693021830617323,0.0013190032356659902,0.06930218306111513,0.0001,6.930218305889468e-06,0.001946583944159485,2.7755575615628914e-17,True,False
quality_score_soft_proxy_0_1,pubmed_central,uspto_backgrounds,3,16,0.10983005718260808,0.0010983005718260808,0.0020903555183564466,0.10983005718223637,0.0001,1.0983005718223637e-05,0.001946583944159485,2.7755575615628914e-17,True,False
Q_A_topsis_0_1,wikipedia_en,arxiv,4,0,-0.15317964105942405,-0.0015317964105942407,-0.0028966381017631756,-0.15317964105809878,0.0001,-1.5317964105587834e-05,0.001947018990442604,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,arxiv,4,0,-0.5075015612094805,-0.005075015612094806,-0.009596891262680212,-0.507501561208823,0.0001,-5.075015612066025e-05,0.001947018990442604,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,freelaw,4,1,-0.30646214451137355,-0.0030646214451137354,-0.0054324883377484595,-0.30646214451479636,0.0001,-3.0646214451479636e-05,0.0019475048487720538,8.326672684688674e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,freelaw,4,1,-0.4828993218919778,-0.004828993218919778,-0.008560094554802184,-0.4828993218941591,0.0001,-4.828993218941591e-05,0.0019475048487720538,8.326672684688674e-17,True,False
Q_A_topsis_0_1,wikipedia_en,nih_exporter,4,2,2.1222896912130054,0.021222896912130054,0.004858515814510378,2.122289691213197,0.0001,0.00021222896912131972,0.001878163368355358,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,nih_exporter,4,2,1.8597604791663005,0.018597604791663006,0.004257512881790649,1.8597604791681377,0.0001,0.00018597604791681377,0.001878163368355358,4.163336342344337e-17,True,False
Q_A_topsis_0_1,wikipedia_en,pubmed_central,4,3,-0.09383008486515843,-0.0009383008486515843,-0.0017789005661439736,-0.09383008486629763,0.0001,-9.383008486629763e-06,0.0019470876304137233,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,pubmed_central,4,3,-0.3668234589485334,-0.003668234589485334,-0.006954512081452278,-0.3668234589504493,0.0001,-3.668234589504493e-05,0.0019470876304137233,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,dm_mathematics,4,5,1.2485544292844177,0.012485544292844177,0.009951548726087538,1.2485544292850648,0.0001,0.00012485544292850648,0.0019366283753120643,9.71445146547012e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,dm_mathematics,4,5,0.9650968931643725,0.009650968931643725,0.007692262774018911,0.9650968931618209,0.0001,9.650968931618209e-05,0.0019366283753120643,9.71445146547012e-17,True,False
Q_A_topsis_0_1,wikipedia_en,github,4,6,-0.3750095481205412,-0.003750095481205412,-0.007032583689917703,-0.37500954812141885,0.0001,-3.7500954812141885e-05,0.001947197599305212,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,github,4,6,-0.2571548623976484,-0.002571548623976484,-0.004822445455440591,-0.2571548623997444,0.0001,-2.571548623997444e-05,0.001947197599305212,4.163336342344337e-17,True,False
Q_A_topsis_0_1,wikipedia_en,philpapers,4,7,4.238156734232078,0.04238156734232078,0.009085230265188137,4.238156734233112,0.0001,0.0004238156734230891,0.0018743426902398158,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,philpapers,4,7,3.97496313517247,0.0397496313517247,0.008521028749829738,3.974963135173759,0.0001,0.0003974963135173759,0.0018743426902398158,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,stackexchange,4,8,0.13410825920766956,0.0013410825920766956,0.002404808031127008,0.13410825920878722,0.0001,1.3410825920878722e-05,0.0019472123659102702,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,stackexchange,4,8,0.05276892862954263,0.0005276892862954263,0.0009462440576891386,0.05276892863115279,0.0001,5.276892863115279e-06,0.0019472123659102702,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,enron_emails,4,9,4.435514621881955,0.04435514621881955,0.003993377569807617,4.435514621881076,0.0001,0.0004435514621881076,0.0017635333814435589,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,enron_emails,4,9,4.286272672816841,0.04286272672816841,0.0038590122249317774,4.28627267281545,0.0001,0.000428627267281545,0.0017635333814435589,4.163336342344337e-17,True,False
Q_A_topsis_0_1,wikipedia_en,gutenberg_pg_19,4,10,0.17270527214847353,0.0017270527214847354,0.002090261322533963,0.17270527215007547,0.0001,1.7270527215007547e-05,0.001942931270561098,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,gutenberg_pg_19,4,10,-0.08029696269939368,-0.0008029696269939369,-0.000971838516332047,-0.08029696269673536,0.0001,-8.029696269673536e-06,0.001942931270561098,4.163336342344337e-17,True,False
Q_A_topsis_0_1,wikipedia_en,pile_cc,4,11,-0.021217119819863406,-0.00021217119819863406,-0.00041007319313567835,-0.021217119821059782,0.0001,-2.1217119821059782e-06,0.001947133887976734,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,pile_cc,4,11,-0.27089741960321745,-0.0027089741960321747,-0.0052357610652180525,-0.2708974196030667,0.0001,-2.7089741960306668e-05,0.001947133887976734,6.938893903907228e-17,True,False
Q_A_topsis_0_1,wikipedia_en,ubuntu_irc,4,12,2.165105331627619,0.021651053316276193,0.014106028064818761,2.1651053316262825,0.0001,0.0002165105331628503,0.0019313953533428565,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,ubuntu_irc,4,12,2.007729449504691,0.020077294495046912,0.013080697528921562,2.0077294495046694,0.0001,0.00020077294495068898,0.0019313953533428565,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,europarl,4,13,1.1415195356837207,0.011415195356837207,0.005210777325441474,1.1415195356834218,0.0001,0.00011415195356834218,0.001918464367173645,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,europarl,4,13,1.016014998779141,0.01016014998779141,0.004637877629291541,1.0160149987781253,0.0001,0.00010160149987781253,0.001918464367173645,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,hackernews,4,14,1.8680254203878552,0.018680254203878553,0.007897593283585401,1.8680254203862212,0.0001,0.00018680254203884417,0.0019193522857946744,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,hackernews,4,14,1.7106495382649278,0.01710649538264928,0.00723224328562108,1.710649538264608,0.0001,0.00017106495382668285,0.0019193522857946744,6.938893903907228e-17,True,False
Q_A_topsis_0_1,wikipedia_en,pubmed_abstracts,4,15,0.185233398014511,0.00185233398014511,0.002731212238513648,0.18523339801124195,0.0001,1.8523339801124195e-05,0.0019466585707196209,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,pubmed_abstracts,4,15,-0.08775997606886399,-0.0008775997606886399,-0.001293995161024736,-0.08775997606846886,0.0001,-8.775997606846886e-06,0.0019466585707196209,5.551115123125783e-17,True,False
Q_A_topsis_0_1,wikipedia_en,uspto_backgrounds,4,16,-0.024527901803426122,-0.0002452790180342612,-0.0003872128441864791,-0.02452790180296205,0.0001,-2.452790180296205e-06,0.00194571685830477,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,wikipedia_en,uspto_backgrounds,4,16,-0.25699340176592533,-0.0025699340176592532,-0.004057059051868941,-0.25699340176377206,0.0001,-2.5699340176377206e-05,0.00194571685830477,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,arxiv,5,0,-1.4017340703438417,-0.014017340703438417,-0.01221068809743613,-1.401734070340943,0.0001,-0.0001401734070340943,0.0019370382316736393,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,arxiv,5,0,-1.472598454373853,-0.014725984543738531,-0.012827996978567301,-1.4725984543728643,0.0001,-0.00014725984543728643,0.0019370382316736393,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,freelaw,5,1,-1.5550165737957913,-0.015550165737957913,-0.013141727989194598,-1.5550165737954202,0.0001,-0.00015550165737954202,0.001936711354143731,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,freelaw,5,1,-1.4479962150563503,-0.014479962150563503,-0.012237279465905448,-1.44799621505598,0.0001,-0.000144799621505598,0.001936711354143731,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,nih_exporter,5,2,0.8737352619285876,0.008737352619285876,0.001751912265923621,0.8737352619281324,0.0001,8.737352619281324e-05,0.0018766960722207562,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,nih_exporter,5,2,0.8946635860019279,0.00894663586001928,0.001793875305813278,0.8946635860018759,0.0001,8.946635860018759e-05,0.0018766960722207562,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,pubmed_central,5,3,-1.3423845141495763,-0.013423845141495763,-0.01170753203690673,-1.342384514149142,0.0001,-0.00013423845141513624,0.0019373085418103123,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,pubmed_central,5,3,-1.331920352112906,-0.01331920352112906,-0.011616269428471984,-1.3319203521122702,0.0001,-0.00013319203521122702,0.0019373085418103123,6.938893903907228e-17,True,False
Q_A_topsis_0_1,dm_mathematics,wikipedia_en,5,4,-1.2485544292844177,-0.012485544292844177,-0.009951548726087538,-1.2485544292850648,0.0001,-0.00012485544292850648,0.0019366283753120643,9.71445146547012e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,wikipedia_en,5,4,-0.9650968931643725,-0.009650968931643725,-0.007692262774018911,-0.9650968931618209,0.0001,-9.650968931618209e-05,0.0019366283753120643,9.71445146547012e-17,True,False
Q_A_topsis_0_1,dm_mathematics,github,5,6,-1.623563977404959,-0.01623563977404959,-0.014088744484429335,-1.6235639774064836,0.0001,-0.00016235639774064836,0.0019370808740390747,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,github,5,6,-1.222251755562021,-0.01222251755562021,-0.010606291417774773,-1.2222517555615653,0.0001,-0.00012222517555615653,0.0019370808740390747,4.163336342344337e-17,True,False
Q_A_topsis_0_1,dm_mathematics,philpapers,5,7,2.98960230494766,0.0298960230494766,0.005657813231818202,2.9896023049458265,0.0001,0.00029896023049458265,0.0018707919515744435,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,philpapers,5,7,3.0098662420080977,0.03009866242008098,0.005696162670818679,3.0098662420074973,0.0001,0.00030098662420074973,0.0018707919515744435,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,stackexchange,5,8,-1.1144461700767483,-0.011144461700767484,-0.009470099235195985,-1.1144461700762776,0.0001,-0.00011144461700762776,0.0019368687769455494,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,stackexchange,5,8,-0.9123279645348299,-0.009123279645348299,-0.007752582934170975,-0.9123279645328886,0.0001,-9.123279645306681e-05,0.0019368687769455494,4.163336342344337e-17,True,False
Q_A_topsis_0_1,dm_mathematics,enron_emails,5,9,3.1869601925975375,0.03186960192597538,0.0027177852245145622,3.1869601925982316,0.0001,0.0003186960192600452,0.0017631223302562065,2.7755575615628914e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,enron_emails,5,9,3.321175779652468,0.03321175779652468,0.0028322419849864063,3.321175779653629,0.0001,0.0003321175779653629,0.0017631223302562065,2.7755575615628914e-17,True,False
Q_A_topsis_0_1,dm_mathematics,gutenberg_pg_19,5,10,-1.075849157135944,-0.010758491571359441,-0.007443387813636813,-1.0758491571349893,0.0001,-0.00010758491571349893,0.0019355083050908975,8.326672684688674e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,gutenberg_pg_19,5,10,-1.0453938558637663,-0.010453938558637663,-0.007232679261377083,-1.045393855867438,0.0001,-0.0001045393855867438,0.0019355083050908975,8.326672684688674e-17,True,False
Q_A_topsis_0_1,dm_mathematics,pile_cc,5,11,-1.2697715491042811,-0.012697715491042812,-0.011172291927433789,-1.269771549103904,0.0001,-0.00012697715491016837,0.001937609023343695,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,pile_cc,5,11,-1.2359943127675899,-0.0123599431276759,-0.010875097408371174,-1.235994312767108,0.0001,-0.00012359943127648876,0.001937609023343695,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,ubuntu_irc,5,12,0.9165509023432012,0.009165509023432012,0.0042550764882142884,0.9165509023434382,0.0001,9.165509023434382e-05,0.0019297917887368514,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,ubuntu_irc,5,12,1.0426325563403187,0.010426325563403187,0.004840409043282153,1.042632556340628,0.0001,0.0001042632556340628,0.0019297917887368514,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,europarl,5,13,-0.10703489360069696,-0.0010703489360069697,-0.00038093048079337774,-0.10703489360164298,0.0001,-1.0703489360164298e-05,0.00191795165042133,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,europarl,5,13,0.050918105614768505,0.0005091810561476851,0.00018121434796096678,0.05091810561630439,0.0001,5.091810561630439e-06,0.00191795165042133,4.163336342344337e-17,True,False
Q_A_topsis_0_1,dm_mathematics,hackernews,5,14,0.6194709911034375,0.006194709911034375,0.0020756637668977933,0.6194709911033769,0.0001,6.194709911033769e-05,0.0019188702875379785,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,hackernews,5,14,0.7455526451005552,0.007455526451005552,0.0024981260365291784,0.7455526451005667,0.0001,7.455526451005667e-05,0.0019188702875379785,5.551115123125783e-17,True,False
Q_A_topsis_0_1,dm_mathematics,pubmed_abstracts,5,15,-1.0633210312699068,-0.010633210312699069,-0.008196116320114417,-1.063321031269382,0.0001,-0.0001063321031269382,0.0019366521036316966,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,pubmed_abstracts,5,15,-1.0528568692332365,-0.010528568692332365,-0.008115458187036163,-1.0528568692347307,0.0001,-0.00010528568692347307,0.0019366521036316966,6.938893903907228e-17,True,False
Q_A_topsis_0_1,dm_mathematics,uspto_backgrounds,5,16,-1.2730823310878439,-0.012730823310878438,-0.010163636357186282,-1.2730823310880268,0.0001,-0.00012730823310880268,0.0019370091027392513,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,dm_mathematics,uspto_backgrounds,5,16,-1.2220902949302979,-0.012220902949302979,-0.009756542094731995,-1.2220902949322543,0.0001,-0.00012220902949300338,0.0019370091027392513,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,arxiv,6,0,0.22182990706111716,0.002218299070611172,0.005200327158061731,0.22182990706109962,0.0001,2.2182990706109962e-05,0.0019491364924667568,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,arxiv,6,0,-0.25034669881183214,-0.0025034669881183213,-0.005868842276544723,-0.250346698811299,0.0001,-2.50346698811299e-05,0.0019491364924667568,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,freelaw,6,1,0.06854740360916767,0.0006854740360916767,0.001484098975877119,0.06854740360884293,0.0001,6.854740361106337e-06,0.001948368371460411,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,freelaw,6,1,-0.22574445949432942,-0.0022574445949432942,-0.004887524596200182,-0.22574445949441468,0.0001,-2.257444594944147e-05,0.001948368371460411,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,nih_exporter,6,2,2.4972992393335467,0.024972992393335468,0.005854048091980587,2.497299239334616,0.0001,0.0002497299239334616,0.0018779831745015095,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,nih_exporter,6,2,2.116915341563949,0.021169153415639488,0.004962370556551347,2.116915341567882,0.0001,0.0002116915341567882,0.0018779831745015095,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,pubmed_central,6,3,0.2811794632553828,0.0028117946325538277,0.006612696086783076,0.2811794632551212,0.0001,2.8117946325512122e-05,0.0019491515706821034,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,pubmed_central,6,3,-0.10966859655088501,-0.0010966859655088502,-0.002579153864435532,-0.10966859655070493,0.0001,-1.0966859655070493e-05,0.0019491515706821034,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,wikipedia_en,6,4,0.3750095481205412,0.003750095481205412,0.007032583689917703,0.37500954812141885,0.0001,3.7500954812141885e-05,0.001947197599305212,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,github,wikipedia_en,6,4,0.2571548623976484,0.002571548623976484,0.004822445455440591,0.2571548623997444,0.0001,2.571548623997444e-05,0.001947197599305212,4.163336342344337e-17,True,False
Q_A_topsis_0_1,github,dm_mathematics,6,5,1.623563977404959,0.01623563977404959,0.014088744484429335,1.6235639774064836,0.0001,0.00016235639774064836,0.0019370808740390747,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,github,dm_mathematics,6,5,1.222251755562021,0.01222251755562021,0.010606291417774773,1.2222517555615653,0.0001,0.00012222517555615653,0.0019370808740390747,4.163336342344337e-17,True,False
Q_A_topsis_0_1,github,philpapers,6,7,4.613166282352619,0.046131662823526196,0.010110746100429727,4.61316628235231,0.0001,0.000461316628235231,0.001877327704554501,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,github,philpapers,6,7,4.232117997570119,0.04232117997570119,0.009275596829054381,4.232117997569063,0.0001,0.00042321179975690626,0.001877327704554501,4.163336342344337e-17,True,False
Q_A_topsis_0_1,github,stackexchange,6,8,0.5091178073282108,0.005091178073282108,0.011179141011398686,0.5091178073302061,0.0001,5.0911780733020606e-05,0.0019481720451492005,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,stackexchange,6,8,0.30992379102719103,0.0030992379102719103,0.006805265329182773,0.3099237910264563,0.0001,3.099237910264563e-05,0.0019481720451492005,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,enron_emails,6,9,4.8105241700024965,0.04810524170002497,0.004371246223326273,4.810524170002495,0.0001,0.0004810524170002495,0.0017637665672108303,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,enron_emails,6,9,4.543427535214489,0.04543427535214489,0.004128539791590451,4.543427535215194,0.0001,0.0004543427535215194,0.0017637665672108303,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,gutenberg_pg_19,6,10,0.5477148202690147,0.005477148202690148,0.00756524576605283,0.5477148202714943,0.0001,5.477148202714943e-05,0.001943086464204856,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,github,gutenberg_pg_19,6,10,0.17685789969825472,0.0017685789969825471,0.002442828689988817,0.17685789969856813,0.0001,1.7685789969856813e-05,0.001943086464204856,4.163336342344337e-17,True,False
Q_A_topsis_0_1,github,pile_cc,6,11,0.3537924283006778,0.003537924283006778,0.00852206326208847,0.3537924282981386,0.0001,3.537924282959182e-05,0.0019490769172177413,9.71445146547012e-17,True,False
quality_score_soft_proxy_0_1,github,pile_cc,6,11,-0.01374255720556905,-0.00013742557205569052,-0.0003310272705700661,-0.013742557207763184,0.0001,-1.3742557207763184e-06,0.0019490769172177413,9.71445146547012e-17,True,False
Q_A_topsis_0_1,github,ubuntu_irc,6,12,2.54011487974816,0.0254011487974816,0.017730432827850594,2.5401148797477013,0.0001,0.0002540114879749922,0.0019322502043795525,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,ubuntu_irc,6,12,2.26488431190234,0.0226488431190234,0.01580927676744229,2.2648843119021933,0.0001,0.00022648843119021933,0.0019322502043795525,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,europarl,6,13,1.516529083804262,0.015165290838042621,0.007261540228481531,1.5165290838048406,0.0001,0.00015165290838048406,0.0019184407884449287,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,europarl,6,13,1.2731698611767894,0.012731698611767895,0.006096272246512864,1.2731698611778697,0.0001,0.00012731698611778697,0.0019184407884449287,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,hackernews,6,14,2.2430349685083963,0.022430349685083964,0.009911512783051314,2.24303496850764,0.0001,0.00022430349685098605,0.0019201163415676935,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,hackernews,6,14,1.9678044006625761,0.01967804400662576,0.008695325193562066,1.967804400662132,0.0001,0.0001967804400662132,0.0019201163415676935,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,pubmed_abstracts,6,15,0.5602429461350522,0.005602429461350522,0.009727117334125629,0.5602429461326608,0.0001,5.602429461326608e-05,0.0019466940385156088,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,github,pubmed_abstracts,6,15,0.1693948863287844,0.0016939488632878442,0.002941088230540182,0.16939488633127553,0.0001,1.6939488633127553e-05,0.0019466940385156088,5.551115123125783e-17,True,False
Q_A_topsis_0_1,github,uspto_backgrounds,6,16,0.3504816463171151,0.003504816463171151,0.006597947923760041,0.3504816463184568,0.0001,3.504816463184568e-05,0.0019467004555477152,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,github,uspto_backgrounds,6,16,0.0001614606317230649,1.614606317230649e-06,3.0395567101459327e-06,0.0001614606315314404,0.0001,1.614606315314404e-08,0.0019467004555477152,6.938893903907228e-17,True,False
Q_A_topsis_0_1,philpapers,arxiv,7,0,-4.391336375291502,-0.04391336375291502,-0.009633905789463623,-4.3913363752912105,0.0001,-0.00043913363752912105,0.0018741963185821067,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,arxiv,7,0,-4.4824646963819506,-0.044824646963819506,-0.009833827085649706,-4.4824646963848025,0.0001,-0.00044824646963848025,0.0018741963185821067,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,freelaw,7,1,-4.544618878743451,-0.04544618878743451,-0.009893544149485468,-4.544618878741247,0.0001,-0.00045446188787412467,0.0018738836460098019,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,freelaw,7,1,-4.457862457064448,-0.04457862457064448,-0.009704677159527905,-4.457862457063477,0.0001,-0.00044578624570634773,0.0018738836460098019,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,nih_exporter,7,2,-2.1158670430190725,-0.021158670430190724,-0.002519616336407703,-2.115867043017694,0.0001,-0.0002115867043017694,0.001871925373554902,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,nih_exporter,7,2,-2.1152026560061694,-0.021152026560061696,-0.0025188251712081073,-2.1152026560056214,0.0001,-0.00021152026560056214,0.001871925373554902,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,pubmed_central,7,3,-4.331986819097236,-0.04331986819097236,-0.0095065335394419,-4.331986819097189,0.0001,-0.0004331986819097189,0.001874305953094384,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,pubmed_central,7,3,-4.341786594121004,-0.04341786594121004,-0.009528039119637052,-4.3417865941197675,0.0001,-0.00043417865941197675,0.001874305953094384,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,wikipedia_en,7,4,-4.238156734232078,-0.04238156734232078,-0.009085230265188137,-4.238156734233112,0.0001,-0.0004238156734235332,0.0018743426902398158,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,wikipedia_en,7,4,-3.97496313517247,-0.0397496313517247,-0.008521028749829738,-3.974963135173759,0.0001,-0.0003974963135173759,0.0018743426902398158,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,dm_mathematics,7,5,-2.98960230494766,-0.0298960230494766,-0.005657813231818202,-2.9896023049458265,0.0001,-0.00029896023049458265,0.0018707919515744435,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,dm_mathematics,7,5,-3.0098662420080977,-0.03009866242008098,-0.005696162670818679,-3.0098662420074973,0.0001,-0.00030098662420074973,0.0018707919515744435,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,github,7,6,-4.613166282352619,-0.046131662823526196,-0.010110746100429727,-4.61316628235231,0.0001,-0.000461316628235231,0.001877327704554501,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,philpapers,github,7,6,-4.232117997570119,-0.04232117997570119,-0.009275596829054381,-4.232117997569063,0.0001,-0.00042321179975690626,0.001877327704554501,4.163336342344337e-17,True,False
Q_A_topsis_0_1,philpapers,stackexchange,7,8,-4.104048475024408,-0.04104048475024408,-0.008947016154016024,-4.104048475026545,0.0001,-0.0004104048475026545,0.0018737946767286796,2.7755575615628914e-17,True,False
quality_score_soft_proxy_0_1,philpapers,stackexchange,7,8,-3.9221942065429274,-0.039221942065429276,-0.008550565408445603,-3.9221942065426063,0.0001,-0.00039221942065426063,0.0018737946767286796,2.7755575615628914e-17,True,False
Q_A_topsis_0_1,philpapers,enron_emails,7,9,0.19735788764987738,0.001973578876498774,0.00013038484264258339,0.1973578876501847,0.0001,1.973578876501847e-05,0.0017519908138919126,2.7755575615628914e-17,True,False
quality_score_soft_proxy_0_1,philpapers,enron_emails,7,9,0.3113095376443704,0.003113095376443704,0.00020566720470227855,0.3113095376461317,0.0001,3.113095376461317e-05,0.0017519908138919126,2.7755575615628914e-17,True,False
Q_A_topsis_0_1,philpapers,gutenberg_pg_19,7,10,-4.065451462083605,-0.040654514620836045,-0.008372657035506326,-4.065451462085257,0.0001,-0.00040654514620852567,0.0018729199350789002,4.163336342344337e-17,True,False
quality_score_soft_proxy_0_1,philpapers,gutenberg_pg_19,7,10,-4.055260097871864,-0.04055260097871864,-0.008351668272495708,-4.055260097872715,0.0001,-0.00040552600978704945,0.0018729199350789002,4.163336342344337e-17,True,False
Q_A_topsis_0_1,philpapers,pile_cc,7,11,-4.259373854051941,-0.04259373854051941,-0.009367871325286558,-4.259373854051951,0.0001,-0.0004259373854051951,0.001874060946930883,5.551115123125783e-17,True,False
quality_score_soft_proxy_0_1,philpapers,pile_cc,7,11,-4.245860554775687,-0.04245860554775687,-0.009338150795195118,-4.245860554772385,0.0001,-0.0004245860554772385,0.001874060946930883,5.551115123125783e-17,True,False
Q_A_topsis_0_1,philpapers,ubuntu_irc,7,12,-2.0730514026044586,-0.020730514026044585,-0.003725648075662685,-2.0730514026046087,0.0001,-0.00020730514026023883,0.00187272950988817,6.938893903907228e-17,True,False
quality_score_soft_proxy_0_1,philpapers,ubuntu_irc,7,12,-1.9672336856677788,-0.01967233685667779,-0.00353547451171687,-1.9672336856668693,0.0001,-0.00019672336856668693,0.00187272950988817,6.938893903907228e-17,True,False
