task,branch,axis,fold,n_calibration_groups,n_calibration_rows,repetition,calibration_groups,model,intercept,slope,n,mae,rmse,r2,signed_error,spearman
A60M,full_mixture,none,3,32,32,1,recipe_eb4052c3cc9b7148;recipe_c014952c08c58594;recipe_82d390fe95c0a3fc;recipe_8423564cf8c10eb6;recipe_2ddfa37e0b1f8348;recipe_1609710dfafd8f5b;recipe_46ae8dad7a113c7d;recipe_12a85210e22c0f3b;recipe_d94ef86b5425bd0f;recipe_dd64a66512087829;recipe_d54b3fa66834f4ed;recipe_3ca39a7cf8c830e3;recipe_6be3d52fcf1f10a3;recipe_2a75bde6f4a351a4;recipe_b4d206881f250e05;recipe_74a1a2d551cc19f1;recipe_341b64aeec5f8d7e;recipe_b322a203701417ac;recipe_63e88597d8037f7d;recipe_5aea9cc510a3f225;recipe_c631f5434b10ecb9;recipe_1c603f8ceecce352;recipe_809faa53e04cb044;recipe_263fbd2b6b828a82;recipe_cdd3821907d46ae7;recipe_e899388d485580c4;recipe_ddf2e7a1501d88c1;recipe_737387f8d0d5b4dc;recipe_b1e0012d2561ffb8;recipe_f5d023351bd034ec;recipe_1f9d16d428006ef7;recipe_e29ac2756a060099,offset,3.851465359870891,1.0,51,0.1587559571526312,0.20454568461080727,0.33454747566827414,0.015016699786270534,0.5076923076923077
A60M,full_mixture,none,3,32,32,1,recipe_eb4052c3cc9b7148;recipe_c014952c08c58594;recipe_82d390fe95c0a3fc;recipe_8423564cf8c10eb6;recipe_2ddfa37e0b1f8348;recipe_1609710dfafd8f5b;recipe_46ae8dad7a113c7d;recipe_12a85210e22c0f3b;recipe_d94ef86b5425bd0f;recipe_dd64a66512087829;recipe_d54b3fa66834f4ed;recipe_3ca39a7cf8c830e3;recipe_6be3d52fcf1f10a3;recipe_2a75bde6f4a351a4;recipe_b4d206881f250e05;recipe_74a1a2d551cc19f1;recipe_341b64aeec5f8d7e;recipe_b322a203701417ac;recipe_63e88597d8037f7d;recipe_5aea9cc510a3f225;recipe_c631f5434b10ecb9;recipe_1c603f8ceecce352;recipe_809faa53e04cb044;recipe_263fbd2b6b828a82;recipe_cdd3821907d46ae7;recipe_e899388d485580c4;recipe_ddf2e7a1501d88c1;recipe_737387f8d0d5b4dc;recipe_b1e0012d2561ffb8;recipe_f5d023351bd034ec;recipe_1f9d16d428006ef7;recipe_e29ac2756a060099,affine,3.8414974167003586,0.5774826182333116,51,0.14708662224211586,0.21104911386248837,0.2915593056914054,0.002747722558467297,0.5076923076923077
A60M,full_mixture,none,3,32,32,1,recipe_eb4052c3cc9b7148;recipe_c014952c08c58594;recipe_82d390fe95c0a3fc;recipe_8423564cf8c10eb6;recipe_2ddfa37e0b1f8348;recipe_1609710dfafd8f5b;recipe_46ae8dad7a113c7d;recipe_12a85210e22c0f3b;recipe_d94ef86b5425bd0f;recipe_dd64a66512087829;recipe_d54b3fa66834f4ed;recipe_3ca39a7cf8c830e3;recipe_6be3d52fcf1f10a3;recipe_2a75bde6f4a351a4;recipe_b4d206881f250e05;recipe_74a1a2d551cc19f1;recipe_341b64aeec5f8d7e;recipe_b322a203701417ac;recipe_63e88597d8037f7d;recipe_5aea9cc510a3f225;recipe_c631f5434b10ecb9;recipe_1c603f8ceecce352;recipe_809faa53e04cb044;recipe_263fbd2b6b828a82;recipe_cdd3821907d46ae7;recipe_e899388d485580c4;recipe_ddf2e7a1501d88c1;recipe_737387f8d0d5b4dc;recipe_b1e0012d2561ffb8;recipe_f5d023351bd034ec;recipe_1f9d16d428006ef7;recipe_e29ac2756a060099,mean,3.8278735655431566,0.0,51,0.1693044563482879,0.25113642112813556,-0.0031268058362790008,-0.014021104946170482,
A60M,full_mixture,none,3,32,32,2,recipe_fe95235ae804a895;recipe_d47c2c43325a0381;recipe_02d9b4aba5ace5e3;recipe_793cb1aedf455a84;recipe_cab36e083c84ddc3;recipe_066436c8ef98c89a;recipe_eca95f3d49490377;recipe_cc18771da8b55b5a;recipe_9a32e1eca85b7a03;recipe_4f0ac4e753550cf6;recipe_23547a6617e943a0;recipe_a827ecd9f29dfd26;recipe_18c7cc8f755b6679;recipe_b5c2656e2bf0d12f;recipe_304a1292971ec2e6;recipe_0e58afdc3750df9c;recipe_132464e829232b13;recipe_17924f1bcc859b86;recipe_d20feda417e874d9;recipe_ae8b8f86427b2600;recipe_2ef824bc70764cba;recipe_5d68583dba138c73;recipe_28cb69428467f6c9;recipe_d54b3fa66834f4ed;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_e2a85521c2c163f8;recipe_dfe35ab7226d844e;recipe_ab0bb472b6d366d8;recipe_711a43aaefa42f49;recipe_c3be314e7c7d02bf;recipe_737387f8d0d5b4dc,raw,5.344656776171178,1.0,51,1.5082081160865572,1.521941246319908,-35.84106770188245,1.5082081160865572,0.5076923076923077
A60M,full_mixture,none,3,32,32,2,recipe_fe95235ae804a895;recipe_d47c2c43325a0381;recipe_02d9b4aba5ace5e3;recipe_793cb1aedf455a84;recipe_cab36e083c84ddc3;recipe_066436c8ef98c89a;recipe_eca95f3d49490377;recipe_cc18771da8b55b5a;recipe_9a32e1eca85b7a03;recipe_4f0ac4e753550cf6;recipe_23547a6617e943a0;recipe_a827ecd9f29dfd26;recipe_18c7cc8f755b6679;recipe_b5c2656e2bf0d12f;recipe_304a1292971ec2e6;recipe_0e58afdc3750df9c;recipe_132464e829232b13;recipe_17924f1bcc859b86;recipe_d20feda417e874d9;recipe_ae8b8f86427b2600;recipe_2ef824bc70764cba;recipe_5d68583dba138c73;recipe_28cb69428467f6c9;recipe_d54b3fa66834f4ed;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_e2a85521c2c163f8;recipe_dfe35ab7226d844e;recipe_ab0bb472b6d366d8;recipe_711a43aaefa42f49;recipe_c3be314e7c7d02bf;recipe_737387f8d0d5b4dc,offset,3.870276192735822,1.0,51,0.16153845261961147,0.206779442367226,0.319933857759628,0.033827532651201524,0.5076923076923077
A60M,full_mixture,none,3,32,32,2,recipe_fe95235ae804a895;recipe_d47c2c43325a0381;recipe_02d9b4aba5ace5e3;recipe_793cb1aedf455a84;recipe_cab36e083c84ddc3;recipe_066436c8ef98c89a;recipe_eca95f3d49490377;recipe_cc18771da8b55b5a;recipe_9a32e1eca85b7a03;recipe_4f0ac4e753550cf6;recipe_23547a6617e943a0;recipe_a827ecd9f29dfd26;recipe_18c7cc8f755b6679;recipe_b5c2656e2bf0d12f;recipe_304a1292971ec2e6;recipe_0e58afdc3750df9c;recipe_132464e829232b13;recipe_17924f1bcc859b86;recipe_d20feda417e874d9;recipe_ae8b8f86427b2600;recipe_2ef824bc70764cba;recipe_5d68583dba138c73;recipe_28cb69428467f6c9;recipe_d54b3fa66834f4ed;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_e2a85521c2c163f8;recipe_dfe35ab7226d844e;recipe_ab0bb472b6d366d8;recipe_711a43aaefa42f49;recipe_c3be314e7c7d02bf;recipe_737387f8d0d5b4dc,affine,3.837782110781099,0.3519528577736744,51,0.15221226678308972,0.22300003517342912,0.20905497794560013,-0.0021958207828262186,0.5076923076923077
A60M,full_mixture,none,3,32,32,2,recipe_fe95235ae804a895;recipe_d47c2c43325a0381;recipe_02d9b4aba5ace5e3;recipe_793cb1aedf455a84;recipe_cab36e083c84ddc3;recipe_066436c8ef98c89a;recipe_eca95f3d49490377;recipe_cc18771da8b55b5a;recipe_9a32e1eca85b7a03;recipe_4f0ac4e753550cf6;recipe_23547a6617e943a0;recipe_a827ecd9f29dfd26;recipe_18c7cc8f755b6679;recipe_b5c2656e2bf0d12f;recipe_304a1292971ec2e6;recipe_0e58afdc3750df9c;recipe_132464e829232b13;recipe_17924f1bcc859b86;recipe_d20feda417e874d9;recipe_ae8b8f86427b2600;recipe_2ef824bc70764cba;recipe_5d68583dba138c73;recipe_28cb69428467f6c9;recipe_d54b3fa66834f4ed;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_e2a85521c2c163f8;recipe_dfe35ab7226d844e;recipe_ab0bb472b6d366d8;recipe_711a43aaefa42f49;recipe_c3be314e7c7d02bf;recipe_737387f8d0d5b4dc,mean,3.8201346523486652,0.0,51,0.16793876578455413,0.25168712526193837,-0.007531039754860469,-0.021760018140661863,
A60M,full_mixture,none,3,32,32,3,recipe_bf4ed421eb7eff83;recipe_2a41ecf36c41187b;recipe_82d390fe95c0a3fc;recipe_cdd3821907d46ae7;recipe_0e58afdc3750df9c;recipe_b30bc599605d3750;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_6a2a40e48412edc8;recipe_9089b9a66c8f9f6a;recipe_194715cbf60843df;recipe_2ef824bc70764cba;recipe_277acf188b077069;recipe_6be3d52fcf1f10a3;recipe_780f49ef9dd5c4ff;recipe_9a32e1eca85b7a03;recipe_e390f10cda7c3956;recipe_02d9b4aba5ace5e3;recipe_12a85210e22c0f3b;recipe_3eb1609609289ef0;recipe_959f4fdc06d0c0a4;recipe_1dec5aad5661f716;recipe_d0e68a40285aab41;recipe_f5d023351bd034ec;recipe_a43f7d7cea6f98aa;recipe_25361914aca83b35;recipe_40164114463a36a6;recipe_55340bbe3169134f;recipe_5e365649cd785378;recipe_6686f7c643ede2f7;recipe_84598bccc27fc2c7;recipe_62fb82279ffde5e1,raw,5.344656776171178,1.0,51,1.5082081160865572,1.521941246319908,-35.84106770188245,1.5082081160865572,0.5076923076923077
A60M,full_mixture,none,3,32,32,3,recipe_bf4ed421eb7eff83;recipe_2a41ecf36c41187b;recipe_82d390fe95c0a3fc;recipe_cdd3821907d46ae7;recipe_0e58afdc3750df9c;recipe_b30bc599605d3750;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_6a2a40e48412edc8;recipe_9089b9a66c8f9f6a;recipe_194715cbf60843df;recipe_2ef824bc70764cba;recipe_277acf188b077069;recipe_6be3d52fcf1f10a3;recipe_780f49ef9dd5c4ff;recipe_9a32e1eca85b7a03;recipe_e390f10cda7c3956;recipe_02d9b4aba5ace5e3;recipe_12a85210e22c0f3b;recipe_3eb1609609289ef0;recipe_959f4fdc06d0c0a4;recipe_1dec5aad5661f716;recipe_d0e68a40285aab41;recipe_f5d023351bd034ec;recipe_a43f7d7cea6f98aa;recipe_25361914aca83b35;recipe_40164114463a36a6;recipe_55340bbe3169134f;recipe_5e365649cd785378;recipe_6686f7c643ede2f7;recipe_84598bccc27fc2c7;recipe_62fb82279ffde5e1,offset,3.8318942602215467,1.0,51,0.15627539182476802,0.20404454998491287,0.3378041837210155,-0.004554399863073828,0.5076923076923077
A60M,full_mixture,none,3,32,32,3,recipe_bf4ed421eb7eff83;recipe_2a41ecf36c41187b;recipe_82d390fe95c0a3fc;recipe_cdd3821907d46ae7;recipe_0e58afdc3750df9c;recipe_b30bc599605d3750;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_6a2a40e48412edc8;recipe_9089b9a66c8f9f6a;recipe_194715cbf60843df;recipe_2ef824bc70764cba;recipe_277acf188b077069;recipe_6be3d52fcf1f10a3;recipe_780f49ef9dd5c4ff;recipe_9a32e1eca85b7a03;recipe_e390f10cda7c3956;recipe_02d9b4aba5ace5e3;recipe_12a85210e22c0f3b;recipe_3eb1609609289ef0;recipe_959f4fdc06d0c0a4;recipe_1dec5aad5661f716;recipe_d0e68a40285aab41;recipe_f5d023351bd034ec;recipe_a43f7d7cea6f98aa;recipe_25361914aca83b35;recipe_40164114463a36a6;recipe_55340bbe3169134f;recipe_5e365649cd785378;recipe_6686f7c643ede2f7;recipe_84598bccc27fc2c7;recipe_62fb82279ffde5e1,affine,3.838805122876138,0.705145084734702,51,0.1480921941665767,0.2066811225550621,0.32058042183103785,0.0007506798551037713,0.5076923076923077
A60M,full_mixture,none,3,32,32,3,recipe_bf4ed421eb7eff83;recipe_2a41ecf36c41187b;recipe_82d390fe95c0a3fc;recipe_cdd3821907d46ae7;recipe_0e58afdc3750df9c;recipe_b30bc599605d3750;recipe_0dd5d82d7dccafcd;recipe_4f6bc59118b97435;recipe_6a2a40e48412edc8;recipe_9089b9a66c8f9f6a;recipe_194715cbf60843df;recipe_2ef824bc70764cba;recipe_277acf188b077069;recipe_6be3d52fcf1f10a3;recipe_780f49ef9dd5c4ff;recipe_9a32e1eca85b7a03;recipe_e390f10cda7c3956;recipe_02d9b4aba5ace5e3;recipe_12a85210e22c0f3b;recipe_3eb1609609289ef0;recipe_959f4fdc06d0c0a4;recipe_1dec5aad5661f716;recipe_d0e68a40285aab41;recipe_f5d023351bd034ec;recipe_a43f7d7cea6f98aa;recipe_25361914aca83b35;recipe_40164114463a36a6;recipe_55340bbe3169134f;recipe_5e365649cd785378;recipe_6686f7c643ede2f7;recipe_84598bccc27fc2c7;recipe_62fb82279ffde5e1,mean,3.855332440481736,0.0,51,0.175371823346363,0.25110452862404853,-0.002872042355769766,0.013437769992409088,
A60M,full_mixture,none,3,32,32,4,recipe_ab0bb472b6d366d8;recipe_1dec5aad5661f716;recipe_a94611285a5dee1f;recipe_6be3d52fcf1f10a3;recipe_42a7260d1cc2b6b5;recipe_c3be314e7c7d02bf;recipe_adf5ece3a7480236;recipe_cc18771da8b55b5a;recipe_39b078c61577183e;recipe_02d9b4aba5ace5e3;recipe_f5d023351bd034ec;recipe_4a66850e696a7f35;recipe_2ddfa37e0b1f8348;recipe_9ad4f07609e77c07;recipe_75bbe60913774a89;recipe_780f49ef9dd5c4ff;recipe_4291c64a15f7cf6b;recipe_2a3227a00b187c1b;recipe_3d1fac4c1c260094;recipe_6c4759b2c43a9ee6;recipe_bf4ed421eb7eff83;recipe_41da293c8f8cfbe5;recipe_37d503c8b1436638;recipe_ad695d832c941883;recipe_c55869cd02eff3ba;recipe_737387f8d0d5b4dc;recipe_a518cdafb18aa63f;recipe_1609710dfafd8f5b;recipe_2a41ecf36c41187b;recipe_9411bbad2c4524d5;recipe_dfe35ab7226d844e;recipe_84598bccc27fc2c7,raw,5.344656776171178,1.0,51,1.5082081160865572,1.521941246319908,-35.84106770188245,1.5082081160865572,0.5076923076923077
A60M,full_mixture,none,3,32,32,4,recipe_ab0bb472b6d366d8;recipe_1dec5aad5661f716;recipe_a94611285a5dee1f;recipe_6be3d52fcf1f10a3;recipe_42a7260d1cc2b6b5;recipe_c3be314e7c7d02bf;recipe_adf5ece3a7480236;recipe_cc18771da8b55b5a;recipe_39b078c61577183e;recipe_02d9b4aba5ace5e3;recipe_f5d023351bd034ec;recipe_4a66850e696a7f35;recipe_2ddfa37e0b1f8348;recipe_9ad4f07609e77c07;recipe_75bbe60913774a89;recipe_780f49ef9dd5c4ff;recipe_4291c64a15f7cf6b;recipe_2a3227a00b187c1b;recipe_3d1fac4c1c260094;recipe_6c4759b2c43a9ee6;recipe_bf4ed421eb7eff83;recipe_41da293c8f8cfbe5;recipe_37d503c8b1436638;recipe_ad695d832c941883;recipe_c55869cd02eff3ba;recipe_737387f8d0d5b4dc;recipe_a518cdafb18aa63f;recipe_1609710dfafd8f5b;recipe_2a41ecf36c41187b;recipe_9411bbad2c4524d5;recipe_dfe35ab7226d844e;recipe_84598bccc27fc2c7,offset,3.8049767999595643,1.0,51,0.15606199155165343,0.20640715539962257,0.3223804438010246,-0.031471860125056206,0.5076923076923077
A60M,full_mixture,none,3,32,32,4,recipe_ab0bb472b6d366d8;recipe_1dec5aad5661f716;recipe_a94611285a5dee1f;recipe_6be3d52fcf1f10a3;recipe_42a7260d1cc2b6b5;recipe_c3be314e7c7d02bf;recipe_adf5ece3a7480236;recipe_cc18771da8b55b5a;recipe_39b078c61577183e;recipe_02d9b4aba5ace5e3;recipe_f5d023351bd034ec;recipe_4a66850e696a7f35;recipe_2ddfa37e0b1f8348;recipe_9ad4f07609e77c07;recipe_75bbe60913774a89;recipe_780f49ef9dd5c4ff;recipe_4291c64a15f7cf6b;recipe_2a3227a00b187c1b;recipe_3d1fac4c1c260094;recipe_6c4759b2c43a9ee6;recipe_bf4ed421eb7eff83;recipe_41da293c8f8cfbe5;recipe_37d503c8b1436638;recipe_ad695d832c941883;recipe_c55869cd02eff3ba;recipe_737387f8d0d5b4dc;recipe_a518cdafb18aa63f;recipe_1609710dfafd8f5b;recipe_2a41ecf36c41187b;recipe_9411bbad2c4524d5;recipe_dfe35ab7226d844e;recipe_84598bccc27fc2c7,affine,3.8085283415254403,0.7558998720670362,51,0.1493872002307049,0.20754371541571312,0.3148974117025135,-0.029249690395693296,0.5076923076923077
A60M,full_mixture,none,3,32,32,4,recipe_ab0bb472b6d366d8;recipe_1dec5aad5661f716;recipe_a94611285a5dee1f;recipe_6be3d52fcf1f10a3;recipe_42a7260d1cc2b6b5;recipe_c3be314e7c7d02bf;recipe_adf5ece3a7480236;recipe_cc18771da8b55b5a;recipe_39b078c61577183e;recipe_02d9b4aba5ace5e3;recipe_f5d023351bd034ec;recipe_4a66850e696a7f35;recipe_2ddfa37e0b1f8348;recipe_9ad4f07609e77c07;recipe_75bbe60913774a89;recipe_780f49ef9dd5c4ff;recipe_4291c64a15f7cf6b;recipe_2a3227a00b187c1b;recipe_3d1fac4c1c260094;recipe_6c4759b2c43a9ee6;recipe_bf4ed421eb7eff83;recipe_41da293c8f8cfbe5;recipe_37d503c8b1436638;recipe_ad695d832c941883;recipe_c55869cd02eff3ba;recipe_737387f8d0d5b4dc;recipe_a518cdafb18aa63f;recipe_1609710dfafd8f5b;recipe_2a41ecf36c41187b;recipe_9411bbad2c4524d5;recipe_dfe35ab7226d844e;recipe_84598bccc27fc2c7,mean,3.8195263276306486,0.0,51,0.16783141436372762,0.2517404484690136,-0.007958002217566928,-0.022368342858678503,
A60M,full_mixture,none,4,8,8,0,recipe_5632c44d7406e830;recipe_6686f7c643ede2f7;recipe_74a1a2d551cc19f1;recipe_ada695ef06fe21e7;recipe_737387f8d0d5b4dc;recipe_2754ef798a061969;recipe_2e9f3ebd9fb5c39a;recipe_8f6e4ffb32ae0aaf,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,8,8,0,recipe_5632c44d7406e830;recipe_6686f7c643ede2f7;recipe_74a1a2d551cc19f1;recipe_ada695ef06fe21e7;recipe_737387f8d0d5b4dc;recipe_2754ef798a061969;recipe_2e9f3ebd9fb5c39a;recipe_8f6e4ffb32ae0aaf,offset,3.8568699530965627,1.0,51,0.16068189639227667,0.21563997590533376,-0.3099959451978531,0.000456186700061536,0.4666968325791855
A60M,full_mixture,none,4,8,8,0,recipe_5632c44d7406e830;recipe_6686f7c643ede2f7;recipe_74a1a2d551cc19f1;recipe_ada695ef06fe21e7;recipe_737387f8d0d5b4dc;recipe_2754ef798a061969;recipe_2e9f3ebd9fb5c39a;recipe_8f6e4ffb32ae0aaf,affine,3.826864897684012,0.7193732054022062,51,0.1435420825372702,0.1931986982127171,-0.0515254629441213,-0.023718246150366537,0.4666968325791855
A60M,full_mixture,none,4,8,8,0,recipe_5632c44d7406e830;recipe_6686f7c643ede2f7;recipe_74a1a2d551cc19f1;recipe_ada695ef06fe21e7;recipe_737387f8d0d5b4dc;recipe_2754ef798a061969;recipe_2e9f3ebd9fb5c39a;recipe_8f6e4ffb32ae0aaf,mean,3.749948390401327,0.0,51,0.17256382411151983,0.20697638526025153,-0.20684917534987401,-0.08568823470159499,
A60M,full_mixture,none,4,8,8,1,recipe_c1250314365762a7;recipe_e58709bd3ce846e9;recipe_bb3c09e6dc2ff13f;recipe_c3be314e7c7d02bf;recipe_8f6e4ffb32ae0aaf;recipe_f0f19e237b7669d0;recipe_132464e829232b13;recipe_d42fa03138816eb0,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,8,8,1,recipe_c1250314365762a7;recipe_e58709bd3ce846e9;recipe_bb3c09e6dc2ff13f;recipe_c3be314e7c7d02bf;recipe_8f6e4ffb32ae0aaf;recipe_f0f19e237b7669d0;recipe_132464e829232b13;recipe_d42fa03138816eb0,offset,3.886617900713614,1.0,51,0.16319284321038427,0.21774453111845038,-0.33569073728369014,0.030204134317112954,0.4666968325791855
A60M,full_mixture,none,4,8,8,1,recipe_c1250314365762a7;recipe_e58709bd3ce846e9;recipe_bb3c09e6dc2ff13f;recipe_c3be314e7c7d02bf;recipe_8f6e4ffb32ae0aaf;recipe_f0f19e237b7669d0;recipe_132464e829232b13;recipe_d42fa03138816eb0,affine,3.8719355297129505,0.5946111983849474,51,0.14014275810405122,0.18620798303202818,0.02319473002241712,0.023944583726440018,0.4666968325791855
A60M,full_mixture,none,4,8,8,1,recipe_c1250314365762a7;recipe_e58709bd3ce846e9;recipe_bb3c09e6dc2ff13f;recipe_c3be314e7c7d02bf;recipe_8f6e4ffb32ae0aaf;recipe_f0f19e237b7669d0;recipe_132464e829232b13;recipe_d42fa03138816eb0,mean,3.8503999022337108,0.0,51,0.1505021636302655,0.18898334540579206,-0.006140121240316043,0.014763277130788678,
A60M,full_mixture,none,4,8,8,2,recipe_e50104c016bf2f2d;recipe_18c7cc8f755b6679;recipe_0dd5d82d7dccafcd;recipe_5e365649cd785378;recipe_3a62cc1a9495d613;recipe_5b7d17132c806e00;recipe_df3ceb5754527ff0;recipe_793cb1aedf455a84,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,8,8,2,recipe_e50104c016bf2f2d;recipe_18c7cc8f755b6679;recipe_0dd5d82d7dccafcd;recipe_5e365649cd785378;recipe_3a62cc1a9495d613;recipe_5b7d17132c806e00;recipe_df3ceb5754527ff0;recipe_793cb1aedf455a84,offset,3.812307047586752,1.0,51,0.163261435177989,0.22010405208971026,-0.3647951736075896,-0.04410671880974915,0.4666968325791855
A60M,full_mixture,none,4,8,8,2,recipe_e50104c016bf2f2d;recipe_18c7cc8f755b6679;recipe_0dd5d82d7dccafcd;recipe_5e365649cd785378;recipe_3a62cc1a9495d613;recipe_5b7d17132c806e00;recipe_df3ceb5754527ff0;recipe_793cb1aedf455a84,affine,3.8150142271742173,1.1236438074781523,51,0.17279657835166376,0.2331742420802086,-0.5316958994975545,-0.043968504080333475,0.4666968325791855
A60M,full_mixture,none,4,8,8,2,recipe_e50104c016bf2f2d;recipe_18c7cc8f755b6679;recipe_0dd5d82d7dccafcd;recipe_5e365649cd785378;recipe_3a62cc1a9495d613;recipe_5b7d17132c806e00;recipe_df3ceb5754527ff0;recipe_793cb1aedf455a84,mean,3.7904120603433022,0.0,51,0.15767309139307095,0.19375761081005693,-0.05761826729248587,-0.045224564759619834,
A60M,full_mixture,none,4,8,8,3,recipe_92826b33fda8bf3e;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_2e9f3ebd9fb5c39a;recipe_7836ef484ac80784;recipe_e1e3e0563b44525c;recipe_4ac85c81e6334b85;recipe_6686f7c643ede2f7,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,8,8,3,recipe_92826b33fda8bf3e;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_2e9f3ebd9fb5c39a;recipe_7836ef484ac80784;recipe_e1e3e0563b44525c;recipe_4ac85c81e6334b85;recipe_6686f7c643ede2f7,offset,3.9943771263831245,1.0,51,0.202335610694968,0.2559966402141759,-0.8462050440652233,0.1379633599866233,0.4666968325791855
A60M,full_mixture,none,4,8,8,3,recipe_92826b33fda8bf3e;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_2e9f3ebd9fb5c39a;recipe_7836ef484ac80784;recipe_e1e3e0563b44525c;recipe_4ac85c81e6334b85;recipe_6686f7c643ede2f7,affine,3.9754770856043016,2.102775062475316,51,0.29918026070915354,0.3798138128251595,-3.0639926310151555,0.09615080591971531,0.4666968325791855
A60M,full_mixture,none,4,8,8,3,recipe_92826b33fda8bf3e;recipe_74f373de445b93cb;recipe_0e58afdc3750df9c;recipe_2e9f3ebd9fb5c39a;recipe_7836ef484ac80784;recipe_e1e3e0563b44525c;recipe_4ac85c81e6334b85;recipe_6686f7c643ede2f7,mean,4.011515744603597,0.0,51,0.20893707612970444,0.25774059665768023,-0.8714449703166498,0.17587911950067464,
A60M,full_mixture,none,4,8,8,4,recipe_b4c8df2030dbb611;recipe_d39b28ee40c9d32a;recipe_780f49ef9dd5c4ff;recipe_b322a203701417ac;recipe_7858b7d42bf324bb;recipe_4f6bc59118b97435;recipe_304a1292971ec2e6;recipe_17924f1bcc859b86,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,8,8,4,recipe_b4c8df2030dbb611;recipe_d39b28ee40c9d32a;recipe_780f49ef9dd5c4ff;recipe_b322a203701417ac;recipe_7858b7d42bf324bb;recipe_4f6bc59118b97435;recipe_304a1292971ec2e6;recipe_17924f1bcc859b86,offset,3.890351695185435,1.0,51,0.16355890149193533,0.21829377937227243,-0.34243764446072644,0.03393792878893375,0.4666968325791855
A60M,full_mixture,none,4,8,8,4,recipe_b4c8df2030dbb611;recipe_d39b28ee40c9d32a;recipe_780f49ef9dd5c4ff;recipe_b322a203701417ac;recipe_7858b7d42bf324bb;recipe_4f6bc59118b97435;recipe_304a1292971ec2e6;recipe_17924f1bcc859b86,affine,3.8885715783382664,0.8375452021820398,51,0.15240830546898215,0.20370028110053037,-0.1689465640847332,0.03553315822984879,0.4666968325791855
A60M,full_mixture,none,4,8,8,4,recipe_b4c8df2030dbb611;recipe_d39b28ee40c9d32a;recipe_780f49ef9dd5c4ff;recipe_b322a203701417ac;recipe_7858b7d42bf324bb;recipe_4f6bc59118b97435;recipe_304a1292971ec2e6;recipe_17924f1bcc859b86,mean,3.879394081922678,0.0,51,0.15403089390261324,0.19342043717367938,-0.05394057205093872,0.0437574568197559,
A60M,full_mixture,none,4,16,16,0,recipe_43265588c086652c;recipe_2b34b0d0f5fff0b3;recipe_4c5d34fc86dc7826;recipe_533d6c95b03ae7bd;recipe_2ddfa37e0b1f8348;recipe_605fb01830d724c3;recipe_259ea84999bc5114;recipe_75c94c062147d8e7;recipe_e390f10cda7c3956;recipe_14ac4ad11214377a;recipe_6f1a7eb3dc0f7cc7;recipe_17924f1bcc859b86;recipe_aa3601b854b5e02c;recipe_2a75bde6f4a351a4;recipe_7315ec39e8ffe5e2;recipe_8632bcad9ba316d1,raw,5.344656776171178,1.0,51,1.4882430097746764,1.503784441748662,-62.70632849725717,1.4882430097746764,0.4666968325791855
A60M,full_mixture,none,4,16,16,0,recipe_43265588c086652c;recipe_2b34b0d0f5fff0b3;recipe_4c5d34fc86dc7826;recipe_533d6c95b03ae7bd;recipe_2ddfa37e0b1f8348;recipe_605fb01830d724c3;recipe_259ea84999bc5114;recipe_75c94c062147d8e7;recipe_e390f10cda7c3956;recipe_14ac4ad11214377a;recipe_6f1a7eb3dc0f7cc7;recipe_17924f1bcc859b86;recipe_aa3601b854b5e02c;recipe_2a75bde6f4a351a4;recipe_7315ec39e8ffe5e2;recipe_8632bcad9ba316d1,offset,3.822798412412058,1.0,51,0.16185863497981773,0.21824386159900813,-0.3418237576490306,-0.03361535398444316,0.4666968325791855
